ImageA,ImageB,SSIM,PCC,MAE,E_dist,C_dist
image_1086_Nucleus.ome.tiff,image_1086_Nucleus.ome_fake_B.png,0.7491,0.2850,0.0519,61.4190,0.5270
image_2157_Nucleus.ome.tiff,image_2157_Nucleus.ome_fake_B.png,0.7245,0.3064,0.0670,116.0974,0.2626
image_225_Nucleus.ome.tiff,image_225_Nucleus.ome_fake_B.png,0.5409,0.2946,0.0879,322.0688,0.4778
image_940_Nucleus.ome.tiff,image_940_Nucleus.ome_fake_B.png,0.6521,0.1959,0.0679,68.6584,0.5227
image_263_Nucleus.ome.tiff,image_263_Nucleus.ome_fake_B.png,0.5773,0.4935,0.0839,171.9464,0.3385
image_2006_Nucleus.ome.tiff,image_2006_Nucleus.ome_fake_B.png,0.6095,0.1988,0.0756,133.2620,0.2519
image_891_Nucleus.ome.tiff,image_891_Nucleus.ome_fake_B.png,0.7207,0.4895,0.0722,54.1481,0.2073
image_668_Nucleus.ome.tiff,image_668_Nucleus.ome_fake_B.png,0.6082,0.2771,0.0632,57.4880,0.4611
image_440_Nucleus.ome.tiff,image_440_Nucleus.ome_fake_B.png,0.0664,0.1666,0.2168,118.6445,0.3989
image_664_Nucleus.ome.tiff,image_664_Nucleus.ome_fake_B.png,0.0891,0.1885,0.1700,95.9025,0.4010
image_2234_Nucleus.ome.tiff,image_2234_Nucleus.ome_fake_B.png,0.6726,0.2577,0.0682,127.0458,0.2305
image_949_Nucleus.ome.tiff,image_949_Nucleus.ome_fake_B.png,0.6226,0.0519,0.0819,79.5594,0.5984
image_482_Nucleus.ome.tiff,image_482_Nucleus.ome_fake_B.png,0.7628,0.3531,0.0684,62.7344,0.2302
image_2077_Nucleus.ome.tiff,image_2077_Nucleus.ome_fake_B.png,0.6236,0.2360,0.0692,121.0402,0.2127
image_2199_Nucleus.ome.tiff,image_2199_Nucleus.ome_fake_B.png,0.6883,0.3452,0.0503,98.9292,0.1677
image_161_Nucleus.ome.tiff,image_161_Nucleus.ome_fake_B.png,0.6948,0.2730,0.0917,341.9981,0.4743
image_454_Nucleus.ome.tiff,image_454_Nucleus.ome_fake_B.png,0.8021,0.3346,0.0492,56.3342,0.1742
image_982_Nucleus.ome.tiff,image_982_Nucleus.ome_fake_B.png,0.6569,0.1767,0.0646,63.4421,0.4119
image_242_Nucleus.ome.tiff,image_242_Nucleus.ome_fake_B.png,0.6465,0.3707,0.0832,292.3906,0.4114
image_2476_Nucleus.ome.tiff,image_2476_Nucleus.ome_fake_B.png,0.8219,0.6359,0.0341,188.9713,0.3071
image_1892_Nucleus.ome.tiff,image_1892_Nucleus.ome_fake_B.png,0.6896,0.6111,0.0564,91.8875,0.1351
image_1379_Nucleus.ome.tiff,image_1379_Nucleus.ome_fake_B.png,0.1591,0.0416,0.5306,288.4123,0.1698
image_576_Nucleus.ome.tiff,image_576_Nucleus.ome_fake_B.png,0.6547,0.3899,0.0807,59.8332,0.2460
image_1163_Nucleus.ome.tiff,image_1163_Nucleus.ome_fake_B.png,0.0500,0.0119,0.2751,153.5008,0.3106
image_821_Nucleus.ome.tiff,image_821_Nucleus.ome_fake_B.png,0.6640,0.1494,0.1021,75.8955,0.2306
image_2374_Nucleus.ome.tiff,image_2374_Nucleus.ome_fake_B.png,0.7625,0.7011,0.0474,207.9802,0.2231
image_910_Nucleus.ome.tiff,image_910_Nucleus.ome_fake_B.png,0.6562,0.3037,0.0538,58.0184,0.4505
image_1575_Nucleus.ome.tiff,image_1575_Nucleus.ome_fake_B.png,0.7085,0.1346,0.0860,74.8455,0.2997
image_1641_Nucleus.ome.tiff,image_1641_Nucleus.ome_fake_B.png,0.6933,0.4852,0.0749,52.2035,0.1899
image_777_Nucleus.ome.tiff,image_777_Nucleus.ome_fake_B.png,0.2829,0.3541,0.3319,182.9909,0.1439
image_2345_Nucleus.ome.tiff,image_2345_Nucleus.ome_fake_B.png,0.7775,0.4624,0.0505,259.0544,0.4489
image_328_Nucleus.ome.tiff,image_328_Nucleus.ome_fake_B.png,0.2329,0.5659,0.0861,144.4352,0.4082
image_402_Nucleus.ome.tiff,image_402_Nucleus.ome_fake_B.png,0.4107,0.1903,0.1741,271.7924,0.3914
image_404_Nucleus.ome.tiff,image_404_Nucleus.ome_fake_B.png,0.5017,0.1582,0.1532,260.5199,0.4202
image_1177_Nucleus.ome.tiff,image_1177_Nucleus.ome_fake_B.png,0.3080,0.1942,0.0850,57.7834,0.3160
image_347_Nucleus.ome.tiff,image_347_Nucleus.ome_fake_B.png,0.4674,0.2654,0.1680,278.1954,0.3774
image_1337_Nucleus.ome.tiff,image_1337_Nucleus.ome_fake_B.png,0.7380,0.0562,0.0794,67.4636,0.3245
image_1983_Nucleus.ome.tiff,image_1983_Nucleus.ome_fake_B.png,0.5968,0.0585,0.0923,155.9631,0.2585
image_1898_Nucleus.ome.tiff,image_1898_Nucleus.ome_fake_B.png,0.6252,0.4737,0.0743,115.3887,0.1541
image_1106_Nucleus.ome.tiff,image_1106_Nucleus.ome_fake_B.png,0.7879,0.4940,0.0616,51.5363,0.2066
image_2103_Nucleus.ome.tiff,image_2103_Nucleus.ome_fake_B.png,0.6392,0.3225,0.0689,122.1009,0.2157
image_222_Nucleus.ome.tiff,image_222_Nucleus.ome_fake_B.png,0.5185,0.3627,0.1052,331.4100,0.3755
image_1763_Nucleus.ome.tiff,image_1763_Nucleus.ome_fake_B.png,0.6218,0.2652,0.0737,114.8625,0.1993
image_2223_Nucleus.ome.tiff,image_2223_Nucleus.ome_fake_B.png,0.5534,0.1671,0.0855,137.0299,0.2188
image_2099_Nucleus.ome.tiff,image_2099_Nucleus.ome_fake_B.png,0.5729,0.3348,0.0798,135.6401,0.2133
image_513_Nucleus.ome.tiff,image_513_Nucleus.ome_fake_B.png,0.7055,0.4686,0.0720,63.1910,0.1847
image_1404_Nucleus.ome.tiff,image_1404_Nucleus.ome_fake_B.png,0.5907,-0.1559,0.1501,119.4366,0.4371
image_1468_Nucleus.ome.tiff,image_1468_Nucleus.ome_fake_B.png,0.7412,0.2852,0.0783,76.3168,0.2901
image_1082_Nucleus.ome.tiff,image_1082_Nucleus.ome_fake_B.png,0.7320,0.4605,0.0802,71.2171,0.2239
image_2568_Nucleus.ome.tiff,image_2568_Nucleus.ome_fake_B.png,0.7371,0.6565,0.0293,166.7427,0.3064
image_591_Nucleus.ome.tiff,image_591_Nucleus.ome_fake_B.png,0.6207,0.1168,0.0665,70.1238,0.6915
image_174_Nucleus.ome.tiff,image_174_Nucleus.ome_fake_B.png,0.5656,0.5275,0.0844,301.7791,0.3299
image_1522_Nucleus.ome.tiff,image_1522_Nucleus.ome_fake_B.png,0.7483,0.6215,0.0472,51.1536,0.2573
image_2317_Nucleus.ome.tiff,image_2317_Nucleus.ome_fake_B.png,0.8471,0.7686,0.0267,163.6977,0.2043
image_833_Nucleus.ome.tiff,image_833_Nucleus.ome_fake_B.png,0.6894,0.1527,0.0626,64.7289,0.5429
image_1483_Nucleus.ome.tiff,image_1483_Nucleus.ome_fake_B.png,0.2474,0.1513,0.2880,169.8374,0.1696
image_1828_Nucleus.ome.tiff,image_1828_Nucleus.ome_fake_B.png,0.6856,0.1881,0.0598,112.0845,0.2019
image_281_Nucleus.ome.tiff,image_281_Nucleus.ome_fake_B.png,0.6434,0.4042,0.0590,162.9561,0.4989
image_1027_Nucleus.ome.tiff,image_1027_Nucleus.ome_fake_B.png,0.7007,0.5313,0.0604,62.8260,0.3233
image_1292_Nucleus.ome.tiff,image_1292_Nucleus.ome_fake_B.png,0.6449,0.1004,0.0800,79.1838,0.6429
image_1871_Nucleus.ome.tiff,image_1871_Nucleus.ome_fake_B.png,0.6442,0.3942,0.0676,119.5422,0.1950
image_1124_Nucleus.ome.tiff,image_1124_Nucleus.ome_fake_B.png,0.3403,0.1324,0.1935,112.5184,0.1759
image_2026_Nucleus.ome.tiff,image_2026_Nucleus.ome_fake_B.png,0.6814,0.4963,0.0666,105.9529,0.1707
image_1673_Nucleus.ome.tiff,image_1673_Nucleus.ome_fake_B.png,0.0325,0.0169,0.3207,178.9491,0.3162
image_507_Nucleus.ome.tiff,image_507_Nucleus.ome_fake_B.png,0.6561,0.3033,0.0634,62.9920,0.4686
image_2121_Nucleus.ome.tiff,image_2121_Nucleus.ome_fake_B.png,0.5221,0.3786,0.1059,137.9839,0.2565
image_558_Nucleus.ome.tiff,image_558_Nucleus.ome_fake_B.png,0.7343,0.4749,0.0529,58.8510,0.3742
image_1209_Nucleus.ome.tiff,image_1209_Nucleus.ome_fake_B.png,0.6869,0.4915,0.0557,54.8330,0.3393
image_2433_Nucleus.ome.tiff,image_2433_Nucleus.ome_fake_B.png,0.8556,0.7618,0.0233,156.6968,0.2128
image_1516_Nucleus.ome.tiff,image_1516_Nucleus.ome_fake_B.png,0.7585,0.7376,0.0372,39.4989,0.1871
image_15_Nucleus.ome.tiff,image_15_Nucleus.ome_fake_B.png,0.7231,0.1320,0.0704,276.3840,0.3562
image_852_Nucleus.ome.tiff,image_852_Nucleus.ome_fake_B.png,0.5978,0.3895,0.0548,53.6716,0.4440
image_1068_Nucleus.ome.tiff,image_1068_Nucleus.ome_fake_B.png,0.7942,0.5890,0.0610,49.1666,0.1835
image_1430_Nucleus.ome.tiff,image_1430_Nucleus.ome_fake_B.png,0.0419,0.0282,0.2611,150.2241,0.2802
image_1359_Nucleus.ome.tiff,image_1359_Nucleus.ome_fake_B.png,0.6211,0.1830,0.0550,58.0210,0.6026
image_1830_Nucleus.ome.tiff,image_1830_Nucleus.ome_fake_B.png,0.6024,0.2582,0.0691,121.2443,0.1985
image_2466_Nucleus.ome.tiff,image_2466_Nucleus.ome_fake_B.png,0.7722,0.4821,0.0282,187.7653,0.4821
image_92_Nucleus.ome.tiff,image_92_Nucleus.ome_fake_B.png,0.6312,0.1498,0.0692,186.8334,0.5814
image_2532_Nucleus.ome.tiff,image_2532_Nucleus.ome_fake_B.png,0.6188,0.4056,0.0570,265.0215,0.5240
image_256_Nucleus.ome.tiff,image_256_Nucleus.ome_fake_B.png,0.5934,0.1185,0.1230,232.9569,0.4926
image_1876_Nucleus.ome.tiff,image_1876_Nucleus.ome_fake_B.png,0.6410,0.3736,0.0578,112.8254,0.1634
image_1839_Nucleus.ome.tiff,image_1839_Nucleus.ome_fake_B.png,0.6375,0.3997,0.0644,110.4497,0.1821
image_2064_Nucleus.ome.tiff,image_2064_Nucleus.ome_fake_B.png,0.7060,0.3430,0.0553,109.3587,0.2252
image_2095_Nucleus.ome.tiff,image_2095_Nucleus.ome_fake_B.png,0.6275,0.2825,0.0744,122.2423,0.2287
image_2338_Nucleus.ome.tiff,image_2338_Nucleus.ome_fake_B.png,0.7803,0.4185,0.0415,243.5843,0.5161
image_1233_Nucleus.ome.tiff,image_1233_Nucleus.ome_fake_B.png,0.5763,0.3206,0.0830,66.6973,0.4154
image_1356_Nucleus.ome.tiff,image_1356_Nucleus.ome_fake_B.png,0.5446,0.4323,0.1124,74.5765,0.2246
image_397_Nucleus.ome.tiff,image_397_Nucleus.ome_fake_B.png,0.4368,0.1942,0.1533,242.0597,0.4171
image_751_Nucleus.ome.tiff,image_751_Nucleus.ome_fake_B.png,0.5796,0.3199,0.0702,63.5303,0.4481
image_1609_Nucleus.ome.tiff,image_1609_Nucleus.ome_fake_B.png,0.7894,0.4763,0.0576,51.0863,0.1864
image_855_Nucleus.ome.tiff,image_855_Nucleus.ome_fake_B.png,0.6659,0.2124,0.0723,71.4398,0.5063
image_2248_Nucleus.ome.tiff,image_2248_Nucleus.ome_fake_B.png,0.6141,0.2671,0.0762,126.2530,0.2125
image_941_Nucleus.ome.tiff,image_941_Nucleus.ome_fake_B.png,0.6987,0.4657,0.0550,55.7265,0.3688
image_1381_Nucleus.ome.tiff,image_1381_Nucleus.ome_fake_B.png,0.2434,0.2386,0.4576,240.3584,0.1631
image_2096_Nucleus.ome.tiff,image_2096_Nucleus.ome_fake_B.png,0.6687,0.4056,0.0606,109.2579,0.1932
image_1231_Nucleus.ome.tiff,image_1231_Nucleus.ome_fake_B.png,0.7109,0.5176,0.0467,51.2246,0.3714
image_595_Nucleus.ome.tiff,image_595_Nucleus.ome_fake_B.png,0.1752,0.1002,0.5025,279.2644,0.1706
image_674_Nucleus.ome.tiff,image_674_Nucleus.ome_fake_B.png,0.6625,0.2744,0.0911,72.3113,0.2849
image_63_Nucleus.ome.tiff,image_63_Nucleus.ome_fake_B.png,0.7041,0.5422,0.0569,115.0293,0.2617
image_2397_Nucleus.ome.tiff,image_2397_Nucleus.ome_fake_B.png,0.7804,0.5897,0.0408,213.8251,0.3451
image_49_Nucleus.ome.tiff,image_49_Nucleus.ome_fake_B.png,0.1052,0.1099,0.1068,167.3934,0.7428
image_379_Nucleus.ome.tiff,image_379_Nucleus.ome_fake_B.png,0.2237,0.1873,0.0776,154.0325,0.7543
image_956_Nucleus.ome.tiff,image_956_Nucleus.ome_fake_B.png,0.7634,0.2772,0.0478,57.8584,0.4914
image_112_Nucleus.ome.tiff,image_112_Nucleus.ome_fake_B.png,0.4539,0.2065,0.1275,241.1839,0.3772
image_997_Nucleus.ome.tiff,image_997_Nucleus.ome_fake_B.png,0.7009,0.5017,0.0751,57.0673,0.2073
image_1801_Nucleus.ome.tiff,image_1801_Nucleus.ome_fake_B.png,0.6148,0.2284,0.0770,134.4441,0.2429
image_1155_Nucleus.ome.tiff,image_1155_Nucleus.ome_fake_B.png,0.7633,0.4244,0.0676,69.4094,0.2273
image_1004_Nucleus.ome.tiff,image_1004_Nucleus.ome_fake_B.png,0.7372,0.2727,0.0758,63.4404,0.3208
image_400_Nucleus.ome.tiff,image_400_Nucleus.ome_fake_B.png,0.3576,0.2196,0.1958,304.5318,0.3686
image_1202_Nucleus.ome.tiff,image_1202_Nucleus.ome_fake_B.png,0.7820,0.8094,0.0523,37.2361,0.0912
image_453_Nucleus.ome.tiff,image_453_Nucleus.ome_fake_B.png,0.7946,0.1283,0.0666,56.4916,0.2260
image_1782_Nucleus.ome.tiff,image_1782_Nucleus.ome_fake_B.png,0.6344,0.5534,0.0607,102.1971,0.1821
image_2555_Nucleus.ome.tiff,image_2555_Nucleus.ome_fake_B.png,0.6657,0.5274,0.0412,220.2350,0.4089
image_326_Nucleus.ome.tiff,image_326_Nucleus.ome_fake_B.png,0.2621,0.2928,0.0924,154.6218,0.5203
image_603_Nucleus.ome.tiff,image_603_Nucleus.ome_fake_B.png,0.7445,0.6658,0.0348,35.8913,0.2360
image_2453_Nucleus.ome.tiff,image_2453_Nucleus.ome_fake_B.png,0.7403,0.4708,0.0624,265.8673,0.3770
image_951_Nucleus.ome.tiff,image_951_Nucleus.ome_fake_B.png,0.7594,0.7041,0.0611,45.6182,0.1493
image_1760_Nucleus.ome.tiff,image_1760_Nucleus.ome_fake_B.png,0.3749,0.2824,0.1281,160.0453,0.2149
image_838_Nucleus.ome.tiff,image_838_Nucleus.ome_fake_B.png,0.7212,0.5533,0.0705,62.4485,0.1678
image_1049_Nucleus.ome.tiff,image_1049_Nucleus.ome_fake_B.png,0.7089,0.6891,0.0422,44.2298,0.2524
image_1070_Nucleus.ome.tiff,image_1070_Nucleus.ome_fake_B.png,0.6510,-0.0305,0.1015,80.9698,0.3083
image_2163_Nucleus.ome.tiff,image_2163_Nucleus.ome_fake_B.png,0.6786,0.5457,0.0674,104.9353,0.1391
image_719_Nucleus.ome.tiff,image_719_Nucleus.ome_fake_B.png,0.6429,0.3944,0.0657,59.3300,0.3690
image_142_Nucleus.ome.tiff,image_142_Nucleus.ome_fake_B.png,0.7145,0.6739,0.0654,279.2417,0.2470
image_324_Nucleus.ome.tiff,image_324_Nucleus.ome_fake_B.png,0.1686,0.4895,0.0818,143.9929,0.4919
image_1528_Nucleus.ome.tiff,image_1528_Nucleus.ome_fake_B.png,0.6856,0.3745,0.0908,79.7409,0.2655
image_695_Nucleus.ome.tiff,image_695_Nucleus.ome_fake_B.png,0.7469,0.0983,0.0893,79.9629,0.3437
image_2545_Nucleus.ome.tiff,image_2545_Nucleus.ome_fake_B.png,0.6326,0.2348,0.0495,256.7163,0.6954
image_1977_Nucleus.ome.tiff,image_1977_Nucleus.ome_fake_B.png,0.5430,0.2015,0.0844,141.3000,0.2278
image_1619_Nucleus.ome.tiff,image_1619_Nucleus.ome_fake_B.png,0.8127,0.6974,0.0497,51.7013,0.0970
image_1589_Nucleus.ome.tiff,image_1589_Nucleus.ome_fake_B.png,0.5830,0.2811,0.0676,70.7850,0.5736
image_948_Nucleus.ome.tiff,image_948_Nucleus.ome_fake_B.png,0.7415,0.4888,0.0822,70.3833,0.2044
image_325_Nucleus.ome.tiff,image_325_Nucleus.ome_fake_B.png,0.1006,0.1718,0.1038,162.5051,0.7444
image_396_Nucleus.ome.tiff,image_396_Nucleus.ome_fake_B.png,0.4054,0.0530,0.1638,252.6690,0.4563
image_1580_Nucleus.ome.tiff,image_1580_Nucleus.ome_fake_B.png,0.6515,0.2722,0.0928,73.2366,0.2950
image_2407_Nucleus.ome.tiff,image_2407_Nucleus.ome_fake_B.png,0.7784,0.3621,0.0477,263.8692,0.5669
image_2024_Nucleus.ome.tiff,image_2024_Nucleus.ome_fake_B.png,0.6353,0.1722,0.0747,124.9074,0.2456
image_2414_Nucleus.ome.tiff,image_2414_Nucleus.ome_fake_B.png,0.8100,0.5625,0.0359,205.9214,0.3790
image_480_Nucleus.ome.tiff,image_480_Nucleus.ome_fake_B.png,0.7300,0.4870,0.0611,65.9200,0.3755
image_2493_Nucleus.ome.tiff,image_2493_Nucleus.ome_fake_B.png,0.5379,0.3637,0.0605,285.1090,0.4938
image_676_Nucleus.ome.tiff,image_676_Nucleus.ome_fake_B.png,0.6374,0.6195,0.0492,48.3834,0.2735
image_790_Nucleus.ome.tiff,image_790_Nucleus.ome_fake_B.png,0.7249,0.3847,0.0526,54.7740,0.3840
image_577_Nucleus.ome.tiff,image_577_Nucleus.ome_fake_B.png,0.1993,0.0718,0.5560,291.0786,0.1375
image_1061_Nucleus.ome.tiff,image_1061_Nucleus.ome_fake_B.png,0.6742,0.5495,0.0521,48.1803,0.3095
image_1255_Nucleus.ome.tiff,image_1255_Nucleus.ome_fake_B.png,0.7377,0.4746,0.0829,62.5914,0.1882
image_1496_Nucleus.ome.tiff,image_1496_Nucleus.ome_fake_B.png,0.6571,0.2204,0.0742,75.9456,0.5441
image_1823_Nucleus.ome.tiff,image_1823_Nucleus.ome_fake_B.png,0.5886,0.1782,0.0835,139.6225,0.2516
image_2426_Nucleus.ome.tiff,image_2426_Nucleus.ome_fake_B.png,0.7297,0.5319,0.0585,252.2970,0.3503
image_154_Nucleus.ome.tiff,image_154_Nucleus.ome_fake_B.png,0.5576,0.7799,0.0497,205.8398,0.1836
image_1107_Nucleus.ome.tiff,image_1107_Nucleus.ome_fake_B.png,0.8462,0.6357,0.0474,43.1974,0.1364
image_1570_Nucleus.ome.tiff,image_1570_Nucleus.ome_fake_B.png,0.7834,0.7271,0.0556,39.7820,0.1248
image_147_Nucleus.ome.tiff,image_147_Nucleus.ome_fake_B.png,0.5969,0.6756,0.0503,207.1082,0.2780
image_274_Nucleus.ome.tiff,image_274_Nucleus.ome_fake_B.png,0.6283,0.1644,0.1043,207.7495,0.4673
image_2411_Nucleus.ome.tiff,image_2411_Nucleus.ome_fake_B.png,0.5754,0.6022,0.0263,141.6043,0.3866
image_1670_Nucleus.ome.tiff,image_1670_Nucleus.ome_fake_B.png,0.6275,0.6226,0.0478,47.4858,0.2787
image_78_Nucleus.ome.tiff,image_78_Nucleus.ome_fake_B.png,0.7349,0.5159,0.0470,109.0291,0.3014
image_2068_Nucleus.ome.tiff,image_2068_Nucleus.ome_fake_B.png,0.6237,0.2005,0.0824,126.2281,0.2265
image_2181_Nucleus.ome.tiff,image_2181_Nucleus.ome_fake_B.png,0.6867,0.5365,0.0544,102.5698,0.1343
image_524_Nucleus.ome.tiff,image_524_Nucleus.ome_fake_B.png,0.6825,0.3148,0.0665,68.3952,0.4495
image_2159_Nucleus.ome.tiff,image_2159_Nucleus.ome_fake_B.png,0.6052,0.4376,0.0876,121.4350,0.2261
image_770_Nucleus.ome.tiff,image_770_Nucleus.ome_fake_B.png,0.6705,0.4479,0.0531,52.8395,0.4111
image_1093_Nucleus.ome.tiff,image_1093_Nucleus.ome_fake_B.png,0.8274,0.2841,0.0552,51.6113,0.2482
image_801_Nucleus.ome.tiff,image_801_Nucleus.ome_fake_B.png,0.4656,0.2088,0.1427,96.6772,0.3368
image_1599_Nucleus.ome.tiff,image_1599_Nucleus.ome_fake_B.png,0.7631,0.3741,0.0597,54.5764,0.1805
image_2171_Nucleus.ome.tiff,image_2171_Nucleus.ome_fake_B.png,0.6900,0.5549,0.0673,106.0221,0.1480
image_1836_Nucleus.ome.tiff,image_1836_Nucleus.ome_fake_B.png,0.5907,0.1857,0.0817,132.3721,0.2320
image_842_Nucleus.ome.tiff,image_842_Nucleus.ome_fake_B.png,0.7520,0.1876,0.0688,67.2154,0.3165
image_884_Nucleus.ome.tiff,image_884_Nucleus.ome_fake_B.png,0.7443,0.8074,0.0331,33.8989,0.1467
image_2149_Nucleus.ome.tiff,image_2149_Nucleus.ome_fake_B.png,0.6949,0.6197,0.0710,104.5492,0.1370
image_103_Nucleus.ome.tiff,image_103_Nucleus.ome_fake_B.png,0.6929,0.2022,0.0718,194.9462,0.5035
image_2039_Nucleus.ome.tiff,image_2039_Nucleus.ome_fake_B.png,0.6349,0.3803,0.0703,122.1006,0.1801
image_2067_Nucleus.ome.tiff,image_2067_Nucleus.ome_fake_B.png,0.6224,0.3892,0.0691,116.3642,0.1987
image_932_Nucleus.ome.tiff,image_932_Nucleus.ome_fake_B.png,0.7286,0.6673,0.0390,42.0752,0.2409
image_657_Nucleus.ome.tiff,image_657_Nucleus.ome_fake_B.png,0.2021,-0.2287,0.4149,235.2927,0.1905
image_2160_Nucleus.ome.tiff,image_2160_Nucleus.ome_fake_B.png,0.6098,0.2377,0.0735,124.8496,0.1956
image_2356_Nucleus.ome.tiff,image_2356_Nucleus.ome_fake_B.png,0.7387,0.5068,0.0450,232.8638,0.4251
image_908_Nucleus.ome.tiff,image_908_Nucleus.ome_fake_B.png,0.7337,0.4423,0.0620,56.1318,0.1739
image_1246_Nucleus.ome.tiff,image_1246_Nucleus.ome_fake_B.png,0.7897,0.3728,0.0601,58.1753,0.2603
image_2506_Nucleus.ome.tiff,image_2506_Nucleus.ome_fake_B.png,0.6625,0.2263,0.0509,246.1248,0.6526
image_1024_Nucleus.ome.tiff,image_1024_Nucleus.ome_fake_B.png,0.7130,0.5449,0.0640,66.7999,0.3028
image_459_Nucleus.ome.tiff,image_459_Nucleus.ome_fake_B.png,0.5971,0.4538,0.0930,65.9172,0.2539
image_1649_Nucleus.ome.tiff,image_1649_Nucleus.ome_fake_B.png,0.7361,0.5763,0.0526,56.3792,0.3060
image_244_Nucleus.ome.tiff,image_244_Nucleus.ome_fake_B.png,0.5659,0.2689,0.1327,452.1409,0.4390
image_1586_Nucleus.ome.tiff,image_1586_Nucleus.ome_fake_B.png,0.8063,0.4527,0.0586,50.9739,0.1677
image_2180_Nucleus.ome.tiff,image_2180_Nucleus.ome_fake_B.png,0.6178,0.2795,0.0798,136.1494,0.2247
image_1335_Nucleus.ome.tiff,image_1335_Nucleus.ome_fake_B.png,0.5110,0.0217,0.1240,91.7143,0.2574
image_2015_Nucleus.ome.tiff,image_2015_Nucleus.ome_fake_B.png,0.6467,0.4053,0.0644,116.3209,0.1938
image_1023_Nucleus.ome.tiff,image_1023_Nucleus.ome_fake_B.png,0.6929,0.5631,0.0829,58.8278,0.2012
image_1454_Nucleus.ome.tiff,image_1454_Nucleus.ome_fake_B.png,0.2855,0.1924,0.2493,144.4025,0.1694
image_1166_Nucleus.ome.tiff,image_1166_Nucleus.ome_fake_B.png,0.6445,0.3014,0.0497,52.7925,0.3928
image_781_Nucleus.ome.tiff,image_781_Nucleus.ome_fake_B.png,0.6681,0.2262,0.1165,87.0610,0.2245
