ImageA,ImageB,SSIM,PCC,MAE,E_dist,C_dist
image_1213_Mitochondria.ome.tiff,image_1213_Mitochondria.ome_fake_B.png,0.6209,0.4030,0.0462,43.8695,0.3634
image_804_Mitochondria.ome.tiff,image_804_Mitochondria.ome_fake_B.png,0.6548,0.3753,0.0509,50.2049,0.4000
image_562_Mitochondria.ome.tiff,image_562_Mitochondria.ome_fake_B.png,0.6093,0.2851,0.0503,48.6101,0.4689
image_1201_Mitochondria.ome.tiff,image_1201_Mitochondria.ome_fake_B.png,0.6753,0.4115,0.0411,42.1654,0.3821
image_371_Mitochondria.ome.tiff,image_371_Mitochondria.ome_fake_B.png,0.8146,0.5252,0.0311,89.8391,0.3248
image_1678_Mitochondria.ome.tiff,image_1678_Mitochondria.ome_fake_B.png,0.1423,0.1525,0.3458,185.0809,0.1698
image_925_Mitochondria.ome.tiff,image_925_Mitochondria.ome_fake_B.png,0.5558,0.5031,0.0480,37.3296,0.3480
image_984_Mitochondria.ome.tiff,image_984_Mitochondria.ome_fake_B.png,0.5362,0.1283,0.0606,55.6316,0.5002
image_816_Mitochondria.ome.tiff,image_816_Mitochondria.ome_fake_B.png,0.6056,0.1691,0.0565,53.9080,0.5127
image_1016_Mitochondria.ome.tiff,image_1016_Mitochondria.ome_fake_B.png,0.5465,0.0898,0.0614,55.0371,0.5194
image_302_Mitochondria.ome.tiff,image_302_Mitochondria.ome_fake_B.png,0.6013,0.0357,0.0849,146.8650,0.3087
image_1070_Mitochondria.ome.tiff,image_1070_Mitochondria.ome_fake_B.png,0.5106,0.0893,0.0961,78.9232,0.4272
image_806_Mitochondria.ome.tiff,image_806_Mitochondria.ome_fake_B.png,0.6303,0.4091,0.0553,52.4054,0.3538
image_759_Mitochondria.ome.tiff,image_759_Mitochondria.ome_fake_B.png,0.6051,0.1669,0.0700,58.0471,0.3999
image_2304_Mitochondria.ome.tiff,image_2304_Mitochondria.ome_fake_B.png,0.7269,0.5597,0.0338,154.0445,0.3487
image_884_Mitochondria.ome.tiff,image_884_Mitochondria.ome_fake_B.png,0.6625,0.3205,0.0469,49.0870,0.4410
image_143_Mitochondria.ome.tiff,image_143_Mitochondria.ome_fake_B.png,0.7461,0.5465,0.0425,166.9508,0.2848
image_1425_Mitochondria.ome.tiff,image_1425_Mitochondria.ome_fake_B.png,0.7672,0.4646,0.0405,42.7512,0.2905
image_1543_Mitochondria.ome.tiff,image_1543_Mitochondria.ome_fake_B.png,0.6667,0.3893,0.0491,50.7541,0.4300
image_1572_Mitochondria.ome.tiff,image_1572_Mitochondria.ome_fake_B.png,0.6507,0.1667,0.0478,45.8222,0.4584
image_962_Mitochondria.ome.tiff,image_962_Mitochondria.ome_fake_B.png,0.5431,0.2848,0.0433,43.8965,0.5436
image_1415_Mitochondria.ome.tiff,image_1415_Mitochondria.ome_fake_B.png,0.4779,0.1745,0.0811,63.2723,0.3337
image_533_Mitochondria.ome.tiff,image_533_Mitochondria.ome_fake_B.png,0.6322,0.4169,0.0536,46.8538,0.3323
image_788_Mitochondria.ome.tiff,image_788_Mitochondria.ome_fake_B.png,0.6383,0.3925,0.0431,37.6309,0.3713
image_2302_Mitochondria.ome.tiff,image_2302_Mitochondria.ome_fake_B.png,0.7037,0.5761,0.0535,198.9594,0.2752
image_719_Mitochondria.ome.tiff,image_719_Mitochondria.ome_fake_B.png,0.4419,0.2272,0.0784,62.7672,0.4187
image_1175_Mitochondria.ome.tiff,image_1175_Mitochondria.ome_fake_B.png,0.6982,0.0940,0.0463,45.2075,0.4728
image_1330_Mitochondria.ome.tiff,image_1330_Mitochondria.ome_fake_B.png,0.4907,-0.1282,0.0957,67.4238,0.2735
image_886_Mitochondria.ome.tiff,image_886_Mitochondria.ome_fake_B.png,0.6168,0.2720,0.0549,51.1497,0.4542
image_603_Mitochondria.ome.tiff,image_603_Mitochondria.ome_fake_B.png,0.7693,0.4919,0.0304,38.6556,0.3662
image_943_Mitochondria.ome.tiff,image_943_Mitochondria.ome_fake_B.png,0.5793,0.3282,0.0710,60.8719,0.3235
image_2478_Mitochondria.ome.tiff,image_2478_Mitochondria.ome_fake_B.png,0.6706,0.5075,0.0468,173.8925,0.3269
image_1684_Mitochondria.ome.tiff,image_1684_Mitochondria.ome_fake_B.png,0.6019,0.2801,0.0621,55.8001,0.3690
image_841_Mitochondria.ome.tiff,image_841_Mitochondria.ome_fake_B.png,0.6170,0.1027,0.0572,58.2993,0.5846
image_894_Mitochondria.ome.tiff,image_894_Mitochondria.ome_fake_B.png,0.5800,0.2315,0.0686,55.8702,0.3726
image_132_Mitochondria.ome.tiff,image_132_Mitochondria.ome_fake_B.png,0.6997,0.4650,0.0472,193.6328,0.3733
image_707_Mitochondria.ome.tiff,image_707_Mitochondria.ome_fake_B.png,0.6378,0.4484,0.0563,51.6685,0.3085
image_48_Mitochondria.ome.tiff,image_48_Mitochondria.ome_fake_B.png,0.2781,0.6168,0.0641,108.2298,0.2800
image_1202_Mitochondria.ome.tiff,image_1202_Mitochondria.ome_fake_B.png,0.6912,0.3885,0.0483,47.2114,0.3396
image_1143_Mitochondria.ome.tiff,image_1143_Mitochondria.ome_fake_B.png,0.6936,0.5357,0.0457,42.8905,0.2428
image_2331_Mitochondria.ome.tiff,image_2331_Mitochondria.ome_fake_B.png,0.5663,0.1368,0.0661,224.1677,0.5663
image_2473_Mitochondria.ome.tiff,image_2473_Mitochondria.ome_fake_B.png,0.7531,0.6185,0.0379,182.7228,0.3053
image_1455_Mitochondria.ome.tiff,image_1455_Mitochondria.ome_fake_B.png,0.5524,0.2257,0.0612,53.0057,0.4186
image_1508_Mitochondria.ome.tiff,image_1508_Mitochondria.ome_fake_B.png,0.6385,0.3434,0.0574,53.3425,0.3965
image_135_Mitochondria.ome.tiff,image_135_Mitochondria.ome_fake_B.png,0.6685,0.3881,0.0546,214.7528,0.4239
image_976_Mitochondria.ome.tiff,image_976_Mitochondria.ome_fake_B.png,0.5598,0.2283,0.0817,69.5370,0.3877
image_1014_Mitochondria.ome.tiff,image_1014_Mitochondria.ome_fake_B.png,0.7138,0.4769,0.0434,43.9195,0.3087
image_1369_Mitochondria.ome.tiff,image_1369_Mitochondria.ome_fake_B.png,0.5844,0.2024,0.0561,53.0042,0.4988
image_771_Mitochondria.ome.tiff,image_771_Mitochondria.ome_fake_B.png,0.6036,0.1838,0.0677,61.3661,0.4317
image_1683_Mitochondria.ome.tiff,image_1683_Mitochondria.ome_fake_B.png,0.6789,0.2097,0.0543,52.9308,0.4126
image_465_Mitochondria.ome.tiff,image_465_Mitochondria.ome_fake_B.png,0.7152,0.4737,0.0467,46.8035,0.2816
image_1321_Mitochondria.ome.tiff,image_1321_Mitochondria.ome_fake_B.png,0.7280,0.3812,0.0369,42.4756,0.4545
image_1234_Mitochondria.ome.tiff,image_1234_Mitochondria.ome_fake_B.png,0.7051,0.2842,0.0401,44.9103,0.4887
image_1228_Mitochondria.ome.tiff,image_1228_Mitochondria.ome_fake_B.png,0.6212,0.2004,0.0609,59.6813,0.5242
image_1223_Mitochondria.ome.tiff,image_1223_Mitochondria.ome_fake_B.png,0.7551,0.3246,0.0328,39.9073,0.4818
image_1600_Mitochondria.ome.tiff,image_1600_Mitochondria.ome_fake_B.png,0.6460,0.4997,0.0427,38.7371,0.2777
image_2401_Mitochondria.ome.tiff,image_2401_Mitochondria.ome_fake_B.png,0.7358,0.4054,0.0301,154.5518,0.4927
image_1118_Mitochondria.ome.tiff,image_1118_Mitochondria.ome_fake_B.png,0.6224,0.2060,0.0503,48.9677,0.5036
image_168_Mitochondria.ome.tiff,image_168_Mitochondria.ome_fake_B.png,0.6636,0.5058,0.0374,159.4422,0.3634
image_439_Mitochondria.ome.tiff,image_439_Mitochondria.ome_fake_B.png,0.4960,0.2873,0.0749,62.4001,0.4475
image_2479_Mitochondria.ome.tiff,image_2479_Mitochondria.ome_fake_B.png,0.7050,0.3452,0.0479,192.7830,0.4677
image_870_Mitochondria.ome.tiff,image_870_Mitochondria.ome_fake_B.png,0.7848,0.3750,0.0359,38.1481,0.2880
image_1207_Mitochondria.ome.tiff,image_1207_Mitochondria.ome_fake_B.png,0.7435,0.4063,0.0344,39.4864,0.4036
image_1556_Mitochondria.ome.tiff,image_1556_Mitochondria.ome_fake_B.png,0.6410,0.4646,0.0521,47.8815,0.3375
image_825_Mitochondria.ome.tiff,image_825_Mitochondria.ome_fake_B.png,0.7255,0.3722,0.0480,49.4418,0.3567
image_378_Mitochondria.ome.tiff,image_378_Mitochondria.ome_fake_B.png,0.7463,0.5374,0.0401,93.3273,0.2965
image_38_Mitochondria.ome.tiff,image_38_Mitochondria.ome_fake_B.png,0.5042,0.0010,0.0716,251.9257,0.7735
image_79_Mitochondria.ome.tiff,image_79_Mitochondria.ome_fake_B.png,0.5376,0.4639,0.0526,104.4656,0.4208
image_1695_Mitochondria.ome.tiff,image_1695_Mitochondria.ome_fake_B.png,0.0872,0.2756,0.5107,267.7949,0.2538
image_607_Mitochondria.ome.tiff,image_607_Mitochondria.ome_fake_B.png,0.7155,0.4824,0.0497,50.0788,0.2740
image_377_Mitochondria.ome.tiff,image_377_Mitochondria.ome_fake_B.png,0.7825,0.5751,0.0281,70.8539,0.2808
image_1133_Mitochondria.ome.tiff,image_1133_Mitochondria.ome_fake_B.png,0.5789,0.4669,0.0996,80.7665,0.2456
image_28_Mitochondria.ome.tiff,image_28_Mitochondria.ome_fake_B.png,0.4831,0.1619,0.0653,217.2986,0.5682
image_1428_Mitochondria.ome.tiff,image_1428_Mitochondria.ome_fake_B.png,0.6514,0.2773,0.0620,56.1544,0.3709
image_770_Mitochondria.ome.tiff,image_770_Mitochondria.ome_fake_B.png,0.5052,0.1806,0.0722,58.7345,0.4230
image_1242_Mitochondria.ome.tiff,image_1242_Mitochondria.ome_fake_B.png,0.7419,0.5746,0.0399,46.7190,0.3041
