ImageA,ImageB,SSIM,PCC,MAE,ECD
image_927_Mitochondria.ome.tiff,image_927_Mitochondria.ome_fake_B.png,0.4668,0.2113,0.0668,53.7193
image_205_Mitochondria.ome.tiff,image_205_Mitochondria.ome_fake_B.png,0.5616,0.2648,0.0747,224.8787
image_1124_Mitochondria.ome.tiff,image_1124_Mitochondria.ome_fake_B.png,0.5500,0.3208,0.0737,63.1827
image_443_Mitochondria.ome.tiff,image_443_Mitochondria.ome_fake_B.png,0.6578,0.4075,0.0424,41.7365
image_2323_Mitochondria.ome.tiff,image_2323_Mitochondria.ome_fake_B.png,0.7030,0.3257,0.0364,159.4269
image_871_Mitochondria.ome.tiff,image_871_Mitochondria.ome_fake_B.png,0.4798,0.3365,0.0644,57.6732
image_1497_Mitochondria.ome.tiff,image_1497_Mitochondria.ome_fake_B.png,0.7553,0.4382,0.0434,50.9867
image_136_Mitochondria.ome.tiff,image_136_Mitochondria.ome_fake_B.png,0.6205,0.3132,0.0560,200.6531
image_604_Mitochondria.ome.tiff,image_604_Mitochondria.ome_fake_B.png,0.4980,0.3863,0.0956,71.5167
image_530_Mitochondria.ome.tiff,image_530_Mitochondria.ome_fake_B.png,0.5712,0.2732,0.0727,55.8635
image_970_Mitochondria.ome.tiff,image_970_Mitochondria.ome_fake_B.png,0.7044,0.4212,0.0500,51.5089
image_1503_Mitochondria.ome.tiff,image_1503_Mitochondria.ome_fake_B.png,0.4203,0.2963,0.0954,62.7735
image_2487_Mitochondria.ome.tiff,image_2487_Mitochondria.ome_fake_B.png,0.3621,0.4468,0.0687,194.4725
image_1672_Mitochondria.ome.tiff,image_1672_Mitochondria.ome_fake_B.png,0.6426,0.3958,0.0472,44.2724
image_696_Mitochondria.ome.tiff,image_696_Mitochondria.ome_fake_B.png,0.6656,0.4092,0.0386,39.2436
image_1443_Mitochondria.ome.tiff,image_1443_Mitochondria.ome_fake_B.png,0.6354,0.3980,0.0492,51.1053
image_2425_Mitochondria.ome.tiff,image_2425_Mitochondria.ome_fake_B.png,0.6381,0.1625,0.0460,173.9207
image_523_Mitochondria.ome.tiff,image_523_Mitochondria.ome_fake_B.png,0.5602,0.0124,0.0516,49.2357
image_1035_Mitochondria.ome.tiff,image_1035_Mitochondria.ome_fake_B.png,0.6545,0.4318,0.0499,45.7612
image_142_Mitochondria.ome.tiff,image_142_Mitochondria.ome_fake_B.png,0.7715,0.5756,0.0447,190.4657
image_985_Mitochondria.ome.tiff,image_985_Mitochondria.ome_fake_B.png,0.6965,0.2803,0.0369,39.0195
image_1036_Mitochondria.ome.tiff,image_1036_Mitochondria.ome_fake_B.png,0.6071,0.3742,0.0534,49.0554
image_623_Mitochondria.ome.tiff,image_623_Mitochondria.ome_fake_B.png,0.6457,0.4252,0.0490,44.8400
image_210_Mitochondria.ome.tiff,image_210_Mitochondria.ome_fake_B.png,0.4273,0.3467,0.1022,295.4565
image_1084_Mitochondria.ome.tiff,image_1084_Mitochondria.ome_fake_B.png,0.7255,0.5261,0.0351,40.4436
image_1597_Mitochondria.ome.tiff,image_1597_Mitochondria.ome_fake_B.png,0.6103,0.3280,0.0640,56.6369
image_1227_Mitochondria.ome.tiff,image_1227_Mitochondria.ome_fake_B.png,0.5977,0.3780,0.0545,53.3756
image_590_Mitochondria.ome.tiff,image_590_Mitochondria.ome_fake_B.png,0.6216,0.2740,0.0486,48.1011
image_318_Mitochondria.ome.tiff,image_318_Mitochondria.ome_fake_B.png,0.4340,0.0350,0.1197,185.4506
image_412_Mitochondria.ome.tiff,image_412_Mitochondria.ome_fake_B.png,0.6003,0.0391,0.0694,123.8390
image_1345_Mitochondria.ome.tiff,image_1345_Mitochondria.ome_fake_B.png,0.6426,0.4820,0.0419,40.7772
image_298_Mitochondria.ome.tiff,image_298_Mitochondria.ome_fake_B.png,0.4319,-0.0134,0.1272,196.4324
image_619_Mitochondria.ome.tiff,image_619_Mitochondria.ome_fake_B.png,0.6320,0.4934,0.0453,45.1248
image_2488_Mitochondria.ome.tiff,image_2488_Mitochondria.ome_fake_B.png,0.2141,0.7190,0.0721,187.4056
image_1030_Mitochondria.ome.tiff,image_1030_Mitochondria.ome_fake_B.png,0.7571,0.3051,0.0392,43.1147
image_411_Mitochondria.ome.tiff,image_411_Mitochondria.ome_fake_B.png,0.4690,0.1147,0.1001,155.0627
image_485_Mitochondria.ome.tiff,image_485_Mitochondria.ome_fake_B.png,0.2192,0.1545,0.1953,109.6855
image_2404_Mitochondria.ome.tiff,image_2404_Mitochondria.ome_fake_B.png,0.6385,0.3917,0.0561,193.9388
image_1442_Mitochondria.ome.tiff,image_1442_Mitochondria.ome_fake_B.png,0.5174,0.1477,0.0771,60.3384
image_877_Mitochondria.ome.tiff,image_877_Mitochondria.ome_fake_B.png,0.4929,0.0866,0.0579,46.4817
image_643_Mitochondria.ome.tiff,image_643_Mitochondria.ome_fake_B.png,0.6931,0.3532,0.0432,46.9577
image_706_Mitochondria.ome.tiff,image_706_Mitochondria.ome_fake_B.png,0.6621,0.1716,0.0534,51.4143
image_1305_Mitochondria.ome.tiff,image_1305_Mitochondria.ome_fake_B.png,0.3759,0.1419,0.1015,62.1191
image_577_Mitochondria.ome.tiff,image_577_Mitochondria.ome_fake_B.png,0.4293,0.1393,0.1008,58.8932
image_1459_Mitochondria.ome.tiff,image_1459_Mitochondria.ome_fake_B.png,0.5421,0.3946,0.0685,56.0868
image_345_Mitochondria.ome.tiff,image_345_Mitochondria.ome_fake_B.png,0.4544,-0.0117,0.0945,156.3624
image_588_Mitochondria.ome.tiff,image_588_Mitochondria.ome_fake_B.png,0.6548,0.2915,0.0420,42.9407
image_1006_Mitochondria.ome.tiff,image_1006_Mitochondria.ome_fake_B.png,0.7427,0.3056,0.0339,37.2751
image_1611_Mitochondria.ome.tiff,image_1611_Mitochondria.ome_fake_B.png,0.6487,0.3936,0.0463,46.2585
image_2463_Mitochondria.ome.tiff,image_2463_Mitochondria.ome_fake_B.png,0.8683,0.7276,0.0195,118.4692
image_2494_Mitochondria.ome.tiff,image_2494_Mitochondria.ome_fake_B.png,0.2628,0.6059,0.0655,164.6348
image_2501_Mitochondria.ome.tiff,image_2501_Mitochondria.ome_fake_B.png,0.1435,0.7015,0.0840,206.5687
image_1467_Mitochondria.ome.tiff,image_1467_Mitochondria.ome_fake_B.png,0.7595,0.1988,0.0366,43.7341
image_2447_Mitochondria.ome.tiff,image_2447_Mitochondria.ome_fake_B.png,0.7187,0.6013,0.0258,121.5671
image_1496_Mitochondria.ome.tiff,image_1496_Mitochondria.ome_fake_B.png,0.4705,0.0852,0.0684,57.4084
image_824_Mitochondria.ome.tiff,image_824_Mitochondria.ome_fake_B.png,0.0368,0.1035,0.2965,163.7919
image_888_Mitochondria.ome.tiff,image_888_Mitochondria.ome_fake_B.png,0.5679,0.1898,0.0659,50.4794
image_955_Mitochondria.ome.tiff,image_955_Mitochondria.ome_fake_B.png,0.6514,0.4096,0.0520,48.5300
image_1472_Mitochondria.ome.tiff,image_1472_Mitochondria.ome_fake_B.png,0.6350,0.4560,0.0672,60.2698
image_1509_Mitochondria.ome.tiff,image_1509_Mitochondria.ome_fake_B.png,0.6026,0.3529,0.0739,65.0832
image_2418_Mitochondria.ome.tiff,image_2418_Mitochondria.ome_fake_B.png,0.6003,0.1428,0.0449,174.7894
image_673_Mitochondria.ome.tiff,image_673_Mitochondria.ome_fake_B.png,0.5795,0.2465,0.0626,54.5628
image_349_Mitochondria.ome.tiff,image_349_Mitochondria.ome_fake_B.png,0.4580,0.1135,0.0835,133.0807
image_1431_Mitochondria.ome.tiff,image_1431_Mitochondria.ome_fake_B.png,0.7364,0.4583,0.0346,40.2625
image_1211_Mitochondria.ome.tiff,image_1211_Mitochondria.ome_fake_B.png,0.5022,0.2401,0.0823,71.6436
image_1402_Mitochondria.ome.tiff,image_1402_Mitochondria.ome_fake_B.png,0.6361,0.2314,0.0621,55.9909
image_716_Mitochondria.ome.tiff,image_716_Mitochondria.ome_fake_B.png,0.6037,0.3321,0.0720,67.1699
image_567_Mitochondria.ome.tiff,image_567_Mitochondria.ome_fake_B.png,0.7568,0.4226,0.0345,39.2756
image_409_Mitochondria.ome.tiff,image_409_Mitochondria.ome_fake_B.png,0.3722,0.3769,0.1379,216.0170
image_287_Mitochondria.ome.tiff,image_287_Mitochondria.ome_fake_B.png,0.6923,0.1944,0.0460,114.3489
image_2441_Mitochondria.ome.tiff,image_2441_Mitochondria.ome_fake_B.png,0.6277,0.4059,0.0577,190.3613
image_689_Mitochondria.ome.tiff,image_689_Mitochondria.ome_fake_B.png,0.6290,0.2207,0.0518,47.5100
image_255_Mitochondria.ome.tiff,image_255_Mitochondria.ome_fake_B.png,0.5564,0.2261,0.0671,123.5688
image_163_Mitochondria.ome.tiff,image_163_Mitochondria.ome_fake_B.png,0.6801,0.6681,0.0399,176.7630
image_1268_Mitochondria.ome.tiff,image_1268_Mitochondria.ome_fake_B.png,0.5381,0.2876,0.0815,65.6403
image_424_Mitochondria.ome.tiff,image_424_Mitochondria.ome_fake_B.png,0.7209,0.5038,0.0459,46.7362
image_126_Mitochondria.ome.tiff,image_126_Mitochondria.ome_fake_B.png,0.7806,0.4572,0.0320,155.6136
image_54_Mitochondria.ome.tiff,image_54_Mitochondria.ome_fake_B.png,0.4225,0.3976,0.0972,320.8428
image_123_Mitochondria.ome.tiff,image_123_Mitochondria.ome_fake_B.png,0.7484,0.4083,0.0368,168.3083
image_0_Mitochondria.ome.tiff,image_0_Mitochondria.ome_fake_B.png,0.5643,0.0915,0.0707,225.7254
image_503_Mitochondria.ome.tiff,image_503_Mitochondria.ome_fake_B.png,0.5678,0.4705,0.0638,49.0147
image_1335_Mitochondria.ome.tiff,image_1335_Mitochondria.ome_fake_B.png,0.5185,0.0633,0.0690,56.0388
image_167_Mitochondria.ome.tiff,image_167_Mitochondria.ome_fake_B.png,0.6424,0.2526,0.0601,233.0264
image_86_Mitochondria.ome.tiff,image_86_Mitochondria.ome_fake_B.png,0.5870,0.4691,0.0404,90.1756
image_50_Mitochondria.ome.tiff,image_50_Mitochondria.ome_fake_B.png,0.4602,0.4450,0.0763,130.2058
image_1236_Mitochondria.ome.tiff,image_1236_Mitochondria.ome_fake_B.png,0.6400,0.3357,0.0458,44.3420
image_797_Mitochondria.ome.tiff,image_797_Mitochondria.ome_fake_B.png,0.6317,0.2007,0.0557,43.9112
image_1245_Mitochondria.ome.tiff,image_1245_Mitochondria.ome_fake_B.png,0.6606,0.2317,0.0540,53.0419
image_1604_Mitochondria.ome.tiff,image_1604_Mitochondria.ome_fake_B.png,0.6297,0.3241,0.0436,43.8367
image_39_Mitochondria.ome.tiff,image_39_Mitochondria.ome_fake_B.png,0.5791,0.1203,0.0431,183.0688
image_963_Mitochondria.ome.tiff,image_963_Mitochondria.ome_fake_B.png,0.4218,0.1939,0.1213,92.2922
image_172_Mitochondria.ome.tiff,image_172_Mitochondria.ome_fake_B.png,0.8263,0.5771,0.0252,138.0585
image_22_Mitochondria.ome.tiff,image_22_Mitochondria.ome_fake_B.png,0.4072,0.4355,0.0481,158.9758
image_1224_Mitochondria.ome.tiff,image_1224_Mitochondria.ome_fake_B.png,0.7099,0.4905,0.0418,41.3584
image_848_Mitochondria.ome.tiff,image_848_Mitochondria.ome_fake_B.png,0.6484,0.4668,0.0652,61.5260
image_1117_Mitochondria.ome.tiff,image_1117_Mitochondria.ome_fake_B.png,0.5678,0.3180,0.0628,49.6388
image_1153_Mitochondria.ome.tiff,image_1153_Mitochondria.ome_fake_B.png,0.7722,0.4515,0.0352,37.9351
image_1003_Mitochondria.ome.tiff,image_1003_Mitochondria.ome_fake_B.png,0.2594,0.0456,0.0913,61.9659
image_616_Mitochondria.ome.tiff,image_616_Mitochondria.ome_fake_B.png,0.5990,0.2160,0.0559,48.7229
image_629_Mitochondria.ome.tiff,image_629_Mitochondria.ome_fake_B.png,0.6949,0.3985,0.0410,38.8840
image_572_Mitochondria.ome.tiff,image_572_Mitochondria.ome_fake_B.png,0.6398,0.4132,0.0457,45.2679
image_913_Mitochondria.ome.tiff,image_913_Mitochondria.ome_fake_B.png,0.6797,0.4310,0.0446,47.7327
image_1288_Mitochondria.ome.tiff,image_1288_Mitochondria.ome_fake_B.png,0.6648,0.3203,0.0491,47.3517
image_1424_Mitochondria.ome.tiff,image_1424_Mitochondria.ome_fake_B.png,0.6608,0.2903,0.0363,36.5978
image_1033_Mitochondria.ome.tiff,image_1033_Mitochondria.ome_fake_B.png,0.6364,0.4969,0.0504,49.4459
image_184_Mitochondria.ome.tiff,image_184_Mitochondria.ome_fake_B.png,0.5056,0.2492,0.0794,242.7817
image_1426_Mitochondria.ome.tiff,image_1426_Mitochondria.ome_fake_B.png,0.6163,0.4134,0.0535,49.5181
image_1669_Mitochondria.ome.tiff,image_1669_Mitochondria.ome_fake_B.png,0.1529,0.4135,0.2744,149.0221
image_739_Mitochondria.ome.tiff,image_739_Mitochondria.ome_fake_B.png,0.6145,0.2451,0.0518,49.0734
image_428_Mitochondria.ome.tiff,image_428_Mitochondria.ome_fake_B.png,0.6292,0.1434,0.0414,39.7203
image_1397_Mitochondria.ome.tiff,image_1397_Mitochondria.ome_fake_B.png,0.6566,0.4233,0.0496,51.0130
image_1429_Mitochondria.ome.tiff,image_1429_Mitochondria.ome_fake_B.png,0.5300,0.1283,0.0728,59.5638
image_265_Mitochondria.ome.tiff,image_265_Mitochondria.ome_fake_B.png,0.4756,0.3222,0.1066,185.0837
image_1031_Mitochondria.ome.tiff,image_1031_Mitochondria.ome_fake_B.png,0.6402,0.3713,0.0426,40.7511
image_766_Mitochondria.ome.tiff,image_766_Mitochondria.ome_fake_B.png,0.3466,-0.2144,0.0991,71.0123
image_587_Mitochondria.ome.tiff,image_587_Mitochondria.ome_fake_B.png,0.5660,0.3892,0.0575,53.5887
image_266_Mitochondria.ome.tiff,image_266_Mitochondria.ome_fake_B.png,0.4316,0.1995,0.1029,167.9416
image_1436_Mitochondria.ome.tiff,image_1436_Mitochondria.ome_fake_B.png,0.6443,0.1435,0.0490,48.0325
image_959_Mitochondria.ome.tiff,image_959_Mitochondria.ome_fake_B.png,0.6266,0.2368,0.0516,46.3859
image_501_Mitochondria.ome.tiff,image_501_Mitochondria.ome_fake_B.png,0.5140,-0.0188,0.0769,55.9411
image_311_Mitochondria.ome.tiff,image_311_Mitochondria.ome_fake_B.png,0.5112,-0.0512,0.0919,152.2184
image_401_Mitochondria.ome.tiff,image_401_Mitochondria.ome_fake_B.png,0.4717,-0.0987,0.0973,151.5317
image_405_Mitochondria.ome.tiff,image_405_Mitochondria.ome_fake_B.png,0.4153,0.1255,0.1068,180.7635
image_842_Mitochondria.ome.tiff,image_842_Mitochondria.ome_fake_B.png,0.7108,0.4735,0.0445,45.7307
image_46_Mitochondria.ome.tiff,image_46_Mitochondria.ome_fake_B.png,0.3542,0.0174,0.1220,171.7501
image_956_Mitochondria.ome.tiff,image_956_Mitochondria.ome_fake_B.png,0.6434,0.3201,0.0407,43.7537
image_1494_Mitochondria.ome.tiff,image_1494_Mitochondria.ome_fake_B.png,0.5323,0.2166,0.0506,43.6016
image_1209_Mitochondria.ome.tiff,image_1209_Mitochondria.ome_fake_B.png,0.5583,0.4746,0.0594,52.5895
image_137_Mitochondria.ome.tiff,image_137_Mitochondria.ome_fake_B.png,0.6788,0.4595,0.0483,193.7918
image_15_Mitochondria.ome.tiff,image_15_Mitochondria.ome_fake_B.png,0.5296,0.1308,0.0584,197.2154
image_274_Mitochondria.ome.tiff,image_274_Mitochondria.ome_fake_B.png,0.4662,0.1257,0.0925,155.7641
image_691_Mitochondria.ome.tiff,image_691_Mitochondria.ome_fake_B.png,0.6820,0.6315,0.0467,49.2948
image_262_Mitochondria.ome.tiff,image_262_Mitochondria.ome_fake_B.png,0.4846,0.2544,0.0897,156.2247
image_553_Mitochondria.ome.tiff,image_553_Mitochondria.ome_fake_B.png,0.7693,0.4720,0.0327,37.2165
image_966_Mitochondria.ome.tiff,image_966_Mitochondria.ome_fake_B.png,0.7696,0.3445,0.0359,42.0853
image_1624_Mitochondria.ome.tiff,image_1624_Mitochondria.ome_fake_B.png,0.6291,0.4058,0.0500,49.6399
image_1057_Mitochondria.ome.tiff,image_1057_Mitochondria.ome_fake_B.png,0.6853,0.3095,0.0385,41.2176
image_2390_Mitochondria.ome.tiff,image_2390_Mitochondria.ome_fake_B.png,0.7807,0.8271,0.0273,151.7718
image_761_Mitochondria.ome.tiff,image_761_Mitochondria.ome_fake_B.png,0.5807,0.4264,0.0516,48.6352
image_429_Mitochondria.ome.tiff,image_429_Mitochondria.ome_fake_B.png,0.4498,0.5148,0.0929,78.2822
image_72_Mitochondria.ome.tiff,image_72_Mitochondria.ome_fake_B.png,0.6296,0.4254,0.0347,82.8799
image_2489_Mitochondria.ome.tiff,image_2489_Mitochondria.ome_fake_B.png,0.6287,0.6808,0.0298,120.7686
image_873_Mitochondria.ome.tiff,image_873_Mitochondria.ome_fake_B.png,0.4982,0.3089,0.0660,53.3465
image_43_Mitochondria.ome.tiff,image_43_Mitochondria.ome_fake_B.png,0.5168,0.3732,0.0660,116.0271
image_1206_Mitochondria.ome.tiff,image_1206_Mitochondria.ome_fake_B.png,0.5940,0.3043,0.0662,57.9092
image_1688_Mitochondria.ome.tiff,image_1688_Mitochondria.ome_fake_B.png,0.5044,0.1162,0.0664,57.7054
image_2352_Mitochondria.ome.tiff,image_2352_Mitochondria.ome_fake_B.png,0.7840,0.6554,0.0262,122.8301
image_1553_Mitochondria.ome.tiff,image_1553_Mitochondria.ome_fake_B.png,0.4585,0.3460,0.0733,60.5000
image_129_Mitochondria.ome.tiff,image_129_Mitochondria.ome_fake_B.png,0.6017,0.2691,0.0567,196.6621
image_1312_Mitochondria.ome.tiff,image_1312_Mitochondria.ome_fake_B.png,0.6305,0.3324,0.0477,47.6575
image_790_Mitochondria.ome.tiff,image_790_Mitochondria.ome_fake_B.png,0.5333,0.3281,0.0607,55.3510
image_1584_Mitochondria.ome.tiff,image_1584_Mitochondria.ome_fake_B.png,0.7302,0.2827,0.0389,43.9271
image_1225_Mitochondria.ome.tiff,image_1225_Mitochondria.ome_fake_B.png,0.6886,0.3762,0.0307,34.3512
image_1204_Mitochondria.ome.tiff,image_1204_Mitochondria.ome_fake_B.png,0.5258,0.3916,0.0512,45.6851
image_599_Mitochondria.ome.tiff,image_599_Mitochondria.ome_fake_B.png,0.6194,0.3497,0.0463,48.7703
image_1058_Mitochondria.ome.tiff,image_1058_Mitochondria.ome_fake_B.png,0.6512,-0.0700,0.0578,55.6903
image_2424_Mitochondria.ome.tiff,image_2424_Mitochondria.ome_fake_B.png,0.5224,0.6304,0.0429,150.7806
image_737_Mitochondria.ome.tiff,image_737_Mitochondria.ome_fake_B.png,0.4202,0.2270,0.0846,66.4301
image_414_Mitochondria.ome.tiff,image_414_Mitochondria.ome_fake_B.png,0.7098,0.3979,0.0490,46.8022
image_836_Mitochondria.ome.tiff,image_836_Mitochondria.ome_fake_B.png,0.5535,0.2475,0.0596,53.6145
image_31_Mitochondria.ome.tiff,image_31_Mitochondria.ome_fake_B.png,0.2588,0.1270,0.0934,269.9254
image_1024_Mitochondria.ome.tiff,image_1024_Mitochondria.ome_fake_B.png,0.5526,0.3193,0.0629,56.1182
image_2386_Mitochondria.ome.tiff,image_2386_Mitochondria.ome_fake_B.png,0.7007,0.4992,0.0396,173.7227
image_71_Mitochondria.ome.tiff,image_71_Mitochondria.ome_fake_B.png,0.5996,0.5127,0.0408,88.7289
image_1505_Mitochondria.ome.tiff,image_1505_Mitochondria.ome_fake_B.png,0.5701,0.2898,0.0559,49.3938
image_2383_Mitochondria.ome.tiff,image_2383_Mitochondria.ome_fake_B.png,0.8810,0.8816,0.0157,125.9305
image_866_Mitochondria.ome.tiff,image_866_Mitochondria.ome_fake_B.png,0.6318,0.1365,0.0567,47.2511
image_957_Mitochondria.ome.tiff,image_957_Mitochondria.ome_fake_B.png,0.6719,0.3244,0.0304,33.7698
image_1596_Mitochondria.ome.tiff,image_1596_Mitochondria.ome_fake_B.png,0.8142,0.4203,0.0318,37.1599
image_1519_Mitochondria.ome.tiff,image_1519_Mitochondria.ome_fake_B.png,0.7138,0.3529,0.0401,38.5487
image_199_Mitochondria.ome.tiff,image_199_Mitochondria.ome_fake_B.png,0.3577,0.2677,0.1168,324.8026
image_482_Mitochondria.ome.tiff,image_482_Mitochondria.ome_fake_B.png,0.5794,0.4485,0.0641,54.7633
image_1418_Mitochondria.ome.tiff,image_1418_Mitochondria.ome_fake_B.png,0.5452,0.2247,0.0584,53.5013
image_1195_Mitochondria.ome.tiff,image_1195_Mitochondria.ome_fake_B.png,0.6964,0.5414,0.0375,39.2651
image_1260_Mitochondria.ome.tiff,image_1260_Mitochondria.ome_fake_B.png,0.6176,0.3794,0.0425,41.3025
image_1308_Mitochondria.ome.tiff,image_1308_Mitochondria.ome_fake_B.png,0.6154,0.3340,0.0548,46.2516
image_1421_Mitochondria.ome.tiff,image_1421_Mitochondria.ome_fake_B.png,0.6509,0.5036,0.0494,44.4280
image_734_Mitochondria.ome.tiff,image_734_Mitochondria.ome_fake_B.png,0.6376,0.4717,0.0462,45.3076
image_813_Mitochondria.ome.tiff,image_813_Mitochondria.ome_fake_B.png,0.5667,0.4721,0.0594,52.0303
