ImageA,ImageB,SSIM,PCC,MAE,ECD
image_689_Nucleus.ome.tiff,image_689_Nucleus.ome_fake_B.png,0.7284,0.5583,0.0777,67.9811
image_2420_Nucleus.ome.tiff,image_2420_Nucleus.ome_fake_B.png,0.8724,0.7826,0.0206,134.0964
image_2337_Nucleus.ome.tiff,image_2337_Nucleus.ome_fake_B.png,0.7827,0.6428,0.0492,230.7232
image_1042_Nucleus.ome.tiff,image_1042_Nucleus.ome_fake_B.png,0.7761,0.6131,0.0372,39.8951
image_2467_Nucleus.ome.tiff,image_2467_Nucleus.ome_fake_B.png,0.8159,0.4335,0.0286,147.0582
image_1819_Nucleus.ome.tiff,image_1819_Nucleus.ome_fake_B.png,0.5795,0.1547,0.0924,142.4423
image_2094_Nucleus.ome.tiff,image_2094_Nucleus.ome_fake_B.png,0.6542,0.6286,0.0583,97.8743
image_414_Nucleus.ome.tiff,image_414_Nucleus.ome_fake_B.png,0.6060,0.2070,0.0939,69.1829
image_1953_Nucleus.ome.tiff,image_1953_Nucleus.ome_fake_B.png,0.6188,0.2985,0.0777,125.5296
image_2299_Nucleus.ome.tiff,image_2299_Nucleus.ome_fake_B.png,0.6867,0.3921,0.0797,296.7143
image_1122_Nucleus.ome.tiff,image_1122_Nucleus.ome_fake_B.png,0.7707,0.3934,0.0431,52.4106
image_746_Nucleus.ome.tiff,image_746_Nucleus.ome_fake_B.png,0.5713,0.2134,0.0586,62.1290
image_1926_Nucleus.ome.tiff,image_1926_Nucleus.ome_fake_B.png,0.5614,0.3866,0.0824,126.8854
image_1394_Nucleus.ome.tiff,image_1394_Nucleus.ome_fake_B.png,0.3516,0.2860,0.2473,138.4983
image_1425_Nucleus.ome.tiff,image_1425_Nucleus.ome_fake_B.png,0.5650,0.1190,0.1297,101.7495
image_1785_Nucleus.ome.tiff,image_1785_Nucleus.ome_fake_B.png,0.6223,0.3648,0.0758,130.6585
image_1955_Nucleus.ome.tiff,image_1955_Nucleus.ome_fake_B.png,0.6454,0.2518,0.0758,124.4511
image_831_Nucleus.ome.tiff,image_831_Nucleus.ome_fake_B.png,0.7052,0.0551,0.0844,73.9890
image_1838_Nucleus.ome.tiff,image_1838_Nucleus.ome_fake_B.png,0.6544,0.3109,0.0750,130.8415
image_334_Nucleus.ome.tiff,image_334_Nucleus.ome_fake_B.png,0.6655,0.7129,0.0297,101.1456
image_758_Nucleus.ome.tiff,image_758_Nucleus.ome_fake_B.png,0.6705,-0.0571,0.0741,74.7724
image_2298_Nucleus.ome.tiff,image_2298_Nucleus.ome_fake_B.png,0.7904,0.7150,0.0409,194.4532
image_740_Nucleus.ome.tiff,image_740_Nucleus.ome_fake_B.png,0.6795,0.5163,0.0739,56.7690
image_856_Nucleus.ome.tiff,image_856_Nucleus.ome_fake_B.png,0.6523,0.3118,0.0964,78.5004
image_126_Nucleus.ome.tiff,image_126_Nucleus.ome_fake_B.png,0.7976,0.5176,0.0507,259.6618
image_1375_Nucleus.ome.tiff,image_1375_Nucleus.ome_fake_B.png,0.6971,0.3372,0.0634,65.2015
image_660_Nucleus.ome.tiff,image_660_Nucleus.ome_fake_B.png,0.7295,0.5996,0.0467,53.2127
image_755_Nucleus.ome.tiff,image_755_Nucleus.ome_fake_B.png,0.6859,0.0152,0.0830,74.0595
image_783_Nucleus.ome.tiff,image_783_Nucleus.ome_fake_B.png,0.0343,-0.0082,0.3140,177.9609
image_1283_Nucleus.ome.tiff,image_1283_Nucleus.ome_fake_B.png,0.6866,0.0270,0.1020,69.6611
image_2240_Nucleus.ome.tiff,image_2240_Nucleus.ome_fake_B.png,0.6698,0.4996,0.0785,120.0288
image_537_Nucleus.ome.tiff,image_537_Nucleus.ome_fake_B.png,0.3876,0.0332,0.2886,153.9475
image_1865_Nucleus.ome.tiff,image_1865_Nucleus.ome_fake_B.png,0.7403,0.5257,0.0514,100.6439
image_1259_Nucleus.ome.tiff,image_1259_Nucleus.ome_fake_B.png,0.6297,0.5101,0.0727,70.4643
image_1626_Nucleus.ome.tiff,image_1626_Nucleus.ome_fake_B.png,0.7624,0.6740,0.0387,44.3798
image_1831_Nucleus.ome.tiff,image_1831_Nucleus.ome_fake_B.png,0.6625,0.6334,0.0559,98.2013
image_1558_Nucleus.ome.tiff,image_1558_Nucleus.ome_fake_B.png,0.5143,0.1433,0.0679,59.7747
image_473_Nucleus.ome.tiff,image_473_Nucleus.ome_fake_B.png,0.7035,0.3662,0.0805,60.1133
image_1291_Nucleus.ome.tiff,image_1291_Nucleus.ome_fake_B.png,0.5464,-0.0516,0.1212,85.4969
image_2536_Nucleus.ome.tiff,image_2536_Nucleus.ome_fake_B.png,0.7692,0.3906,0.0422,234.8899
image_1224_Nucleus.ome.tiff,image_1224_Nucleus.ome_fake_B.png,0.7062,0.5372,0.0725,55.2785
image_1595_Nucleus.ome.tiff,image_1595_Nucleus.ome_fake_B.png,0.7182,0.5759,0.0439,46.4945
image_691_Nucleus.ome.tiff,image_691_Nucleus.ome_fake_B.png,0.1238,0.1868,0.1635,99.7383
image_1237_Nucleus.ome.tiff,image_1237_Nucleus.ome_fake_B.png,0.7392,0.3408,0.0694,64.0951
image_2056_Nucleus.ome.tiff,image_2056_Nucleus.ome_fake_B.png,0.7422,0.6456,0.0480,95.3748
image_1742_Nucleus.ome.tiff,image_1742_Nucleus.ome_fake_B.png,0.4409,0.6254,0.1145,123.8042
image_2364_Nucleus.ome.tiff,image_2364_Nucleus.ome_fake_B.png,0.8018,0.7774,0.0268,147.9051
image_843_Nucleus.ome.tiff,image_843_Nucleus.ome_fake_B.png,0.6910,0.1908,0.0974,81.1682
image_1981_Nucleus.ome.tiff,image_1981_Nucleus.ome_fake_B.png,0.5685,0.4499,0.0838,122.4507
image_1408_Nucleus.ome.tiff,image_1408_Nucleus.ome_fake_B.png,0.6734,0.6716,0.0781,54.5355
image_1470_Nucleus.ome.tiff,image_1470_Nucleus.ome_fake_B.png,0.7259,0.1949,0.0511,58.0723
image_2373_Nucleus.ome.tiff,image_2373_Nucleus.ome_fake_B.png,0.7386,0.6448,0.0554,234.1174
image_2378_Nucleus.ome.tiff,image_2378_Nucleus.ome_fake_B.png,0.8562,0.8336,0.0241,130.6708
image_1962_Nucleus.ome.tiff,image_1962_Nucleus.ome_fake_B.png,0.5915,0.1998,0.0842,135.0507
image_533_Nucleus.ome.tiff,image_533_Nucleus.ome_fake_B.png,0.6756,0.2790,0.0795,71.2745
image_16_Nucleus.ome.tiff,image_16_Nucleus.ome_fake_B.png,0.7530,0.1201,0.0586,245.1217
image_2329_Nucleus.ome.tiff,image_2329_Nucleus.ome_fake_B.png,0.7904,0.6563,0.0466,218.7176
image_1403_Nucleus.ome.tiff,image_1403_Nucleus.ome_fake_B.png,0.4485,-0.2032,0.2276,163.2415
image_1006_Nucleus.ome.tiff,image_1006_Nucleus.ome_fake_B.png,0.1819,0.0402,0.6029,315.2795
image_1740_Nucleus.ome.tiff,image_1740_Nucleus.ome_fake_B.png,0.6844,0.3944,0.0695,127.7954
image_1012_Nucleus.ome.tiff,image_1012_Nucleus.ome_fake_B.png,0.7836,0.4325,0.0592,58.6083
image_262_Nucleus.ome.tiff,image_262_Nucleus.ome_fake_B.png,0.5808,0.3299,0.0886,176.1189
image_553_Nucleus.ome.tiff,image_553_Nucleus.ome_fake_B.png,0.8287,0.6188,0.0425,44.0813
image_267_Nucleus.ome.tiff,image_267_Nucleus.ome_fake_B.png,0.6489,0.4656,0.0831,174.4729
image_1162_Nucleus.ome.tiff,image_1162_Nucleus.ome_fake_B.png,0.7696,0.4390,0.0520,54.5395
image_1600_Nucleus.ome.tiff,image_1600_Nucleus.ome_fake_B.png,0.6464,0.4268,0.0706,69.2166
image_1497_Nucleus.ome.tiff,image_1497_Nucleus.ome_fake_B.png,0.7592,0.0098,0.0610,64.3805
image_2419_Nucleus.ome.tiff,image_2419_Nucleus.ome_fake_B.png,0.7791,0.6623,0.0475,219.8734
image_728_Nucleus.ome.tiff,image_728_Nucleus.ome_fake_B.png,0.5117,0.0088,0.1066,81.7421
image_1102_Nucleus.ome.tiff,image_1102_Nucleus.ome_fake_B.png,0.7529,0.3838,0.0528,62.1131
image_1260_Nucleus.ome.tiff,image_1260_Nucleus.ome_fake_B.png,0.5789,0.2107,0.0591,58.4287
image_1639_Nucleus.ome.tiff,image_1639_Nucleus.ome_fake_B.png,0.7154,0.4748,0.0530,57.2876
image_1103_Nucleus.ome.tiff,image_1103_Nucleus.ome_fake_B.png,0.0441,0.0281,0.2490,144.9467
image_1017_Nucleus.ome.tiff,image_1017_Nucleus.ome_fake_B.png,0.7640,0.5277,0.0383,44.0727
image_879_Nucleus.ome.tiff,image_879_Nucleus.ome_fake_B.png,0.6099,0.3790,0.0746,67.1952
image_2316_Nucleus.ome.tiff,image_2316_Nucleus.ome_fake_B.png,0.7861,0.7118,0.0438,206.9361
image_1123_Nucleus.ome.tiff,image_1123_Nucleus.ome_fake_B.png,0.7386,0.3248,0.0762,70.3895
image_2386_Nucleus.ome.tiff,image_2386_Nucleus.ome_fake_B.png,0.8367,0.7609,0.0333,176.7784
image_1695_Nucleus.ome.tiff,image_1695_Nucleus.ome_fake_B.png,0.1806,0.1356,0.6471,338.4857
image_1482_Nucleus.ome.tiff,image_1482_Nucleus.ome_fake_B.png,0.7570,0.3951,0.0656,63.1482
image_1526_Nucleus.ome.tiff,image_1526_Nucleus.ome_fake_B.png,0.8007,0.6463,0.0540,47.5554
image_1682_Nucleus.ome.tiff,image_1682_Nucleus.ome_fake_B.png,0.7523,0.7097,0.0366,42.4230
image_1392_Nucleus.ome.tiff,image_1392_Nucleus.ome_fake_B.png,0.7355,0.3778,0.0522,59.0297
image_1917_Nucleus.ome.tiff,image_1917_Nucleus.ome_fake_B.png,0.6354,0.4511,0.0721,123.3463
image_2194_Nucleus.ome.tiff,image_2194_Nucleus.ome_fake_B.png,0.6569,0.6479,0.0531,92.5869
image_977_Nucleus.ome.tiff,image_977_Nucleus.ome_fake_B.png,0.6221,0.1176,0.0782,76.4271
image_1796_Nucleus.ome.tiff,image_1796_Nucleus.ome_fake_B.png,0.7908,0.6609,0.0391,84.0052
image_1266_Nucleus.ome.tiff,image_1266_Nucleus.ome_fake_B.png,0.7050,0.0650,0.0521,60.5948
image_796_Nucleus.ome.tiff,image_796_Nucleus.ome_fake_B.png,0.6903,0.7138,0.0685,46.9387
image_1115_Nucleus.ome.tiff,image_1115_Nucleus.ome_fake_B.png,0.5363,0.4193,0.0990,71.8959
image_1812_Nucleus.ome.tiff,image_1812_Nucleus.ome_fake_B.png,0.6476,0.2514,0.0872,137.3820
image_485_Nucleus.ome.tiff,image_485_Nucleus.ome_fake_B.png,0.2051,0.1034,0.4785,274.7944
image_2363_Nucleus.ome.tiff,image_2363_Nucleus.ome_fake_B.png,0.5513,0.5939,0.0354,192.4040
image_2034_Nucleus.ome.tiff,image_2034_Nucleus.ome_fake_B.png,0.5088,0.5092,0.0876,119.4821
image_1205_Nucleus.ome.tiff,image_1205_Nucleus.ome_fake_B.png,0.7054,0.7854,0.0365,36.1541
image_8_Nucleus.ome.tiff,image_8_Nucleus.ome_fake_B.png,0.3878,0.2843,0.0812,271.7310
image_1534_Nucleus.ome.tiff,image_1534_Nucleus.ome_fake_B.png,0.6823,0.3543,0.0823,64.3918
image_2203_Nucleus.ome.tiff,image_2203_Nucleus.ome_fake_B.png,0.6491,0.1666,0.0791,146.8174
