ImageA,ImageB,SSIM,PCC,MAE,ECD
image_1822_Nucleus.ome.tiff,image_1822_Nucleus.ome_fake_B.png,0.6312,0.3128,0.0763,126.5889
image_2434_Nucleus.ome.tiff,image_2434_Nucleus.ome_fake_B.png,0.6386,0.3447,0.0479,227.5005
image_359_Nucleus.ome.tiff,image_359_Nucleus.ome_fake_B.png,0.7167,0.3159,0.0446,106.5956
image_265_Nucleus.ome.tiff,image_265_Nucleus.ome_fake_B.png,0.3210,0.4299,0.0729,141.7105
image_795_Nucleus.ome.tiff,image_795_Nucleus.ome_fake_B.png,0.7549,0.2297,0.0456,58.6402
image_1652_Nucleus.ome.tiff,image_1652_Nucleus.ome_fake_B.png,0.6866,0.4676,0.0549,57.4762
image_767_Nucleus.ome.tiff,image_767_Nucleus.ome_fake_B.png,0.3511,0.4383,0.2284,126.9241
image_1429_Nucleus.ome.tiff,image_1429_Nucleus.ome_fake_B.png,0.6280,0.2640,0.0926,75.4049
image_1054_Nucleus.ome.tiff,image_1054_Nucleus.ome_fake_B.png,0.7316,0.5889,0.0448,48.4556
image_1353_Nucleus.ome.tiff,image_1353_Nucleus.ome_fake_B.png,0.5506,0.0325,0.1322,105.9836
image_1363_Nucleus.ome.tiff,image_1363_Nucleus.ome_fake_B.png,0.5323,0.1899,0.1452,91.8938
image_392_Nucleus.ome.tiff,image_392_Nucleus.ome_fake_B.png,0.4779,0.3090,0.1101,187.2406
image_2062_Nucleus.ome.tiff,image_2062_Nucleus.ome_fake_B.png,0.6039,0.2605,0.0755,129.7364
image_2313_Nucleus.ome.tiff,image_2313_Nucleus.ome_fake_B.png,0.8064,0.7565,0.0271,139.7314
image_988_Nucleus.ome.tiff,image_988_Nucleus.ome_fake_B.png,0.5806,0.1374,0.1262,82.8448
image_1507_Nucleus.ome.tiff,image_1507_Nucleus.ome_fake_B.png,0.6893,0.1006,0.0849,65.0088
image_2184_Nucleus.ome.tiff,image_2184_Nucleus.ome_fake_B.png,0.7676,0.3754,0.0542,98.8446
image_2570_Nucleus.ome.tiff,image_2570_Nucleus.ome_fake_B.png,0.7362,0.5335,0.0217,136.8899
image_114_Nucleus.ome.tiff,image_114_Nucleus.ome_fake_B.png,0.3436,0.0983,0.1939,360.0046
image_2273_Nucleus.ome.tiff,image_2273_Nucleus.ome_fake_B.png,0.6986,0.4734,0.0565,106.6262
image_1091_Nucleus.ome.tiff,image_1091_Nucleus.ome_fake_B.png,0.7456,0.3949,0.0431,48.2461
image_1278_Nucleus.ome.tiff,image_1278_Nucleus.ome_fake_B.png,0.7782,0.5882,0.0345,38.9870
image_2503_Nucleus.ome.tiff,image_2503_Nucleus.ome_fake_B.png,0.7212,0.7046,0.0204,120.7664
image_1818_Nucleus.ome.tiff,image_1818_Nucleus.ome_fake_B.png,0.1995,0.3888,0.1177,153.7396
image_858_Nucleus.ome.tiff,image_858_Nucleus.ome_fake_B.png,0.1038,0.3548,0.1513,86.8885
image_1551_Nucleus.ome.tiff,image_1551_Nucleus.ome_fake_B.png,0.5949,-0.0631,0.0976,89.6567
image_643_Nucleus.ome.tiff,image_643_Nucleus.ome_fake_B.png,0.7084,0.3274,0.0511,55.2644
image_2132_Nucleus.ome.tiff,image_2132_Nucleus.ome_fake_B.png,0.6811,0.4937,0.0603,106.8237
image_1293_Nucleus.ome.tiff,image_1293_Nucleus.ome_fake_B.png,0.5960,0.1227,0.1169,84.5669
image_446_Nucleus.ome.tiff,image_446_Nucleus.ome_fake_B.png,0.5136,0.1799,0.1470,89.7704
image_2352_Nucleus.ome.tiff,image_2352_Nucleus.ome_fake_B.png,0.7383,0.6463,0.0374,186.6686
image_529_Nucleus.ome.tiff,image_529_Nucleus.ome_fake_B.png,0.7043,0.5396,0.0471,49.5236
image_1735_Nucleus.ome.tiff,image_1735_Nucleus.ome_fake_B.png,0.6643,0.2372,0.0661,115.9103
image_703_Nucleus.ome.tiff,image_703_Nucleus.ome_fake_B.png,0.7467,0.4705,0.0411,45.5438
image_2054_Nucleus.ome.tiff,image_2054_Nucleus.ome_fake_B.png,0.5731,0.3866,0.0869,134.7110
image_1034_Nucleus.ome.tiff,image_1034_Nucleus.ome_fake_B.png,0.7025,0.1515,0.0810,67.4791
image_1751_Nucleus.ome.tiff,image_1751_Nucleus.ome_fake_B.png,0.6755,0.4176,0.0611,104.0527
image_2124_Nucleus.ome.tiff,image_2124_Nucleus.ome_fake_B.png,0.6254,0.4756,0.0766,124.0101
image_2518_Nucleus.ome.tiff,image_2518_Nucleus.ome_fake_B.png,0.6862,0.5887,0.0276,149.2507
image_309_Nucleus.ome.tiff,image_309_Nucleus.ome_fake_B.png,0.3500,0.1210,0.1643,243.7831
image_2527_Nucleus.ome.tiff,image_2527_Nucleus.ome_fake_B.png,0.7048,0.5944,0.0223,130.8942
image_1887_Nucleus.ome.tiff,image_1887_Nucleus.ome_fake_B.png,0.6033,0.4653,0.0651,106.8283
image_2479_Nucleus.ome.tiff,image_2479_Nucleus.ome_fake_B.png,0.7780,0.5217,0.0526,240.4474
image_1503_Nucleus.ome.tiff,image_1503_Nucleus.ome_fake_B.png,0.1938,0.1744,0.4814,257.8629
image_1722_Nucleus.ome.tiff,image_1722_Nucleus.ome_fake_B.png,0.6193,0.1855,0.0815,138.9385
image_1967_Nucleus.ome.tiff,image_1967_Nucleus.ome_fake_B.png,0.6299,0.4423,0.0611,107.4049
image_132_Nucleus.ome.tiff,image_132_Nucleus.ome_fake_B.png,0.7276,0.4693,0.0667,307.7849
image_2090_Nucleus.ome.tiff,image_2090_Nucleus.ome_fake_B.png,0.5704,0.4502,0.0844,117.1541
image_2215_Nucleus.ome.tiff,image_2215_Nucleus.ome_fake_B.png,0.6543,0.3178,0.0543,96.4861
image_1604_Nucleus.ome.tiff,image_1604_Nucleus.ome_fake_B.png,0.6827,0.4674,0.0547,50.8077
image_1374_Nucleus.ome.tiff,image_1374_Nucleus.ome_fake_B.png,0.6848,0.4802,0.0580,60.3146
image_1343_Nucleus.ome.tiff,image_1343_Nucleus.ome_fake_B.png,0.6940,-0.0016,0.0856,77.6357
image_1809_Nucleus.ome.tiff,image_1809_Nucleus.ome_fake_B.png,0.7367,0.1261,0.0634,105.3803
image_1267_Nucleus.ome.tiff,image_1267_Nucleus.ome_fake_B.png,0.7689,0.5651,0.0363,44.2906
image_1653_Nucleus.ome.tiff,image_1653_Nucleus.ome_fake_B.png,0.6227,-0.0716,0.1109,89.5349
image_1827_Nucleus.ome.tiff,image_1827_Nucleus.ome_fake_B.png,0.6613,0.1454,0.0739,132.1463
image_1850_Nucleus.ome.tiff,image_1850_Nucleus.ome_fake_B.png,0.6622,0.3344,0.0620,110.6981
image_2242_Nucleus.ome.tiff,image_2242_Nucleus.ome_fake_B.png,0.5128,0.2651,0.0969,139.3783
image_1542_Nucleus.ome.tiff,image_1542_Nucleus.ome_fake_B.png,0.8233,0.3490,0.0383,49.9589
image_1963_Nucleus.ome.tiff,image_1963_Nucleus.ome_fake_B.png,0.6432,0.3832,0.0577,111.3344
image_1869_Nucleus.ome.tiff,image_1869_Nucleus.ome_fake_B.png,0.7686,0.5342,0.0580,94.8753
image_1125_Nucleus.ome.tiff,image_1125_Nucleus.ome_fake_B.png,0.7184,0.5729,0.0466,53.7059
image_1341_Nucleus.ome.tiff,image_1341_Nucleus.ome_fake_B.png,0.7516,0.5795,0.0550,49.4883
image_2254_Nucleus.ome.tiff,image_2254_Nucleus.ome_fake_B.png,0.6990,0.5909,0.0545,87.1313
image_1593_Nucleus.ome.tiff,image_1593_Nucleus.ome_fake_B.png,0.6642,-0.0207,0.0926,79.4642
image_975_Nucleus.ome.tiff,image_975_Nucleus.ome_fake_B.png,0.7253,0.3033,0.0657,58.5769
image_2549_Nucleus.ome.tiff,image_2549_Nucleus.ome_fake_B.png,0.7251,0.3835,0.0267,149.2151
image_1071_Nucleus.ome.tiff,image_1071_Nucleus.ome_fake_B.png,0.5434,0.1494,0.0857,75.5895
image_1203_Nucleus.ome.tiff,image_1203_Nucleus.ome_fake_B.png,0.6717,0.3010,0.0807,71.9840
image_1476_Nucleus.ome.tiff,image_1476_Nucleus.ome_fake_B.png,0.7192,0.4857,0.0469,46.9545
image_1240_Nucleus.ome.tiff,image_1240_Nucleus.ome_fake_B.png,0.0691,-0.1277,0.2065,121.8138
image_2037_Nucleus.ome.tiff,image_2037_Nucleus.ome_fake_B.png,0.1989,0.3926,0.2101,226.7223
image_1264_Nucleus.ome.tiff,image_1264_Nucleus.ome_fake_B.png,0.6191,0.1180,0.0736,64.0997
image_2055_Nucleus.ome.tiff,image_2055_Nucleus.ome_fake_B.png,0.7261,0.4842,0.0509,100.4030
image_270_Nucleus.ome.tiff,image_270_Nucleus.ome_fake_B.png,0.2628,0.3315,0.0871,153.4563
image_1453_Nucleus.ome.tiff,image_1453_Nucleus.ome_fake_B.png,0.7336,0.3800,0.0384,44.1411
image_906_Nucleus.ome.tiff,image_906_Nucleus.ome_fake_B.png,0.6912,0.3691,0.0605,63.3823
image_630_Nucleus.ome.tiff,image_630_Nucleus.ome_fake_B.png,0.6695,0.4812,0.0656,67.0132
image_1052_Nucleus.ome.tiff,image_1052_Nucleus.ome_fake_B.png,0.8043,0.6092,0.0452,43.5620
image_1713_Nucleus.ome.tiff,image_1713_Nucleus.ome_fake_B.png,0.5600,0.3790,0.0795,131.7361
image_1630_Nucleus.ome.tiff,image_1630_Nucleus.ome_fake_B.png,0.7483,0.6054,0.0435,46.4080
image_121_Nucleus.ome.tiff,image_121_Nucleus.ome_fake_B.png,0.3572,0.2441,0.1624,276.0323
image_38_Nucleus.ome.tiff,image_38_Nucleus.ome_fake_B.png,0.2941,0.2071,0.1078,245.3994
image_1644_Nucleus.ome.tiff,image_1644_Nucleus.ome_fake_B.png,0.3064,0.2892,0.2982,159.9322
image_1270_Nucleus.ome.tiff,image_1270_Nucleus.ome_fake_B.png,0.6247,0.2473,0.0789,75.2732
image_1941_Nucleus.ome.tiff,image_1941_Nucleus.ome_fake_B.png,0.6568,0.3609,0.0652,108.5081
image_1698_Nucleus.ome.tiff,image_1698_Nucleus.ome_fake_B.png,0.6671,0.2232,0.0820,72.7399
image_2451_Nucleus.ome.tiff,image_2451_Nucleus.ome_fake_B.png,0.6972,0.3418,0.0780,297.7124
image_1521_Nucleus.ome.tiff,image_1521_Nucleus.ome_fake_B.png,0.5673,0.2604,0.0637,58.5806
image_2541_Nucleus.ome.tiff,image_2541_Nucleus.ome_fake_B.png,0.5959,0.5117,0.0324,176.0313
image_2554_Nucleus.ome.tiff,image_2554_Nucleus.ome_fake_B.png,0.6758,0.5671,0.0292,158.7328
image_2066_Nucleus.ome.tiff,image_2066_Nucleus.ome_fake_B.png,0.6328,0.5741,0.0572,98.2622
image_1771_Nucleus.ome.tiff,image_1771_Nucleus.ome_fake_B.png,0.6164,0.2741,0.0754,126.6222
image_612_Nucleus.ome.tiff,image_612_Nucleus.ome_fake_B.png,0.8099,0.2333,0.0421,56.1207
image_871_Nucleus.ome.tiff,image_871_Nucleus.ome_fake_B.png,0.7632,0.7015,0.0382,39.5005
image_337_Nucleus.ome.tiff,image_337_Nucleus.ome_fake_B.png,0.6908,0.3760,0.0416,136.8922
image_741_Nucleus.ome.tiff,image_741_Nucleus.ome_fake_B.png,0.6118,0.3433,0.0834,74.2181
image_784_Nucleus.ome.tiff,image_784_Nucleus.ome_fake_B.png,0.7000,0.2055,0.0510,57.6431
image_460_Nucleus.ome.tiff,image_460_Nucleus.ome_fake_B.png,0.5191,0.1077,0.0942,79.5322
image_849_Nucleus.ome.tiff,image_849_Nucleus.ome_fake_B.png,0.6237,0.2722,0.0570,58.4308
image_1899_Nucleus.ome.tiff,image_1899_Nucleus.ome_fake_B.png,0.5581,0.1448,0.1237,176.5913
image_2312_Nucleus.ome.tiff,image_2312_Nucleus.ome_fake_B.png,0.6494,0.4230,0.0707,274.6746
image_525_Nucleus.ome.tiff,image_525_Nucleus.ome_fake_B.png,0.7754,0.6429,0.0314,35.6634
image_2485_Nucleus.ome.tiff,image_2485_Nucleus.ome_fake_B.png,0.6962,0.2952,0.0778,292.2176
image_464_Nucleus.ome.tiff,image_464_Nucleus.ome_fake_B.png,0.7343,0.4929,0.0571,62.1514
image_1228_Nucleus.ome.tiff,image_1228_Nucleus.ome_fake_B.png,0.6893,0.2191,0.0591,65.6298
image_2425_Nucleus.ome.tiff,image_2425_Nucleus.ome_fake_B.png,0.6337,0.1333,0.0935,326.1981
image_2137_Nucleus.ome.tiff,image_2137_Nucleus.ome_fake_B.png,0.6915,0.5270,0.0584,104.2932
image_2429_Nucleus.ome.tiff,image_2429_Nucleus.ome_fake_B.png,0.6993,0.5770,0.0670,237.2471
image_739_Nucleus.ome.tiff,image_739_Nucleus.ome_fake_B.png,0.5311,0.4432,0.1215,78.4152
image_2261_Nucleus.ome.tiff,image_2261_Nucleus.ome_fake_B.png,0.6668,0.5052,0.0608,94.9411
image_370_Nucleus.ome.tiff,image_370_Nucleus.ome_fake_B.png,0.8132,0.4623,0.0266,95.7711
image_266_Nucleus.ome.tiff,image_266_Nucleus.ome_fake_B.png,0.5993,0.4342,0.0955,182.4749
image_996_Nucleus.ome.tiff,image_996_Nucleus.ome_fake_B.png,0.7537,0.3191,0.0513,56.6276
image_1717_Nucleus.ome.tiff,image_1717_Nucleus.ome_fake_B.png,0.7822,0.4912,0.0387,91.7458
image_1749_Nucleus.ome.tiff,image_1749_Nucleus.ome_fake_B.png,0.6394,0.2581,0.0680,119.6783
image_2458_Nucleus.ome.tiff,image_2458_Nucleus.ome_fake_B.png,0.6692,0.1442,0.0790,286.9747
image_959_Nucleus.ome.tiff,image_959_Nucleus.ome_fake_B.png,0.8137,0.7496,0.0370,38.9061
image_1290_Nucleus.ome.tiff,image_1290_Nucleus.ome_fake_B.png,0.6167,0.0797,0.0849,70.1055
image_153_Nucleus.ome.tiff,image_153_Nucleus.ome_fake_B.png,0.5578,0.7180,0.0258,135.0582
image_2510_Nucleus.ome.tiff,image_2510_Nucleus.ome_fake_B.png,0.6382,0.4369,0.0415,202.8272
image_219_Nucleus.ome.tiff,image_219_Nucleus.ome_fake_B.png,0.5068,0.2862,0.1013,337.5065
image_2267_Nucleus.ome.tiff,image_2267_Nucleus.ome_fake_B.png,0.6762,0.4294,0.0660,112.2486
image_164_Nucleus.ome.tiff,image_164_Nucleus.ome_fake_B.png,0.6699,0.6130,0.0886,305.9861
image_1776_Nucleus.ome.tiff,image_1776_Nucleus.ome_fake_B.png,0.5660,0.4916,0.0802,118.6390
image_2473_Nucleus.ome.tiff,image_2473_Nucleus.ome_fake_B.png,0.8084,0.5319,0.0324,175.6385
image_1213_Nucleus.ome.tiff,image_1213_Nucleus.ome_fake_B.png,0.5115,0.0828,0.0683,60.7188
image_2294_Nucleus.ome.tiff,image_2294_Nucleus.ome_fake_B.png,0.8014,0.6913,0.0421,190.6017
image_1944_Nucleus.ome.tiff,image_1944_Nucleus.ome_fake_B.png,0.7663,0.6298,0.0384,76.4516
image_1168_Nucleus.ome.tiff,image_1168_Nucleus.ome_fake_B.png,0.7397,0.4058,0.0722,57.0508
image_928_Nucleus.ome.tiff,image_928_Nucleus.ome_fake_B.png,0.8036,0.5718,0.0422,43.1133
image_834_Nucleus.ome.tiff,image_834_Nucleus.ome_fake_B.png,0.8175,0.5631,0.0465,46.7158
image_146_Nucleus.ome.tiff,image_146_Nucleus.ome_fake_B.png,0.5961,0.8074,0.0360,157.5843
image_520_Nucleus.ome.tiff,image_520_Nucleus.ome_fake_B.png,0.7634,0.2899,0.0679,68.2639
image_1919_Nucleus.ome.tiff,image_1919_Nucleus.ome_fake_B.png,0.6999,0.4437,0.0518,93.7746
image_1538_Nucleus.ome.tiff,image_1538_Nucleus.ome_fake_B.png,0.8463,0.4425,0.0434,50.0419
image_1640_Nucleus.ome.tiff,image_1640_Nucleus.ome_fake_B.png,0.5428,0.1528,0.1513,107.8565
image_2471_Nucleus.ome.tiff,image_2471_Nucleus.ome_fake_B.png,0.8021,0.7538,0.0258,142.0134
image_722_Nucleus.ome.tiff,image_722_Nucleus.ome_fake_B.png,0.6912,0.4500,0.0727,63.2716
image_1594_Nucleus.ome.tiff,image_1594_Nucleus.ome_fake_B.png,0.6581,0.0278,0.0668,67.6666
image_2427_Nucleus.ome.tiff,image_2427_Nucleus.ome_fake_B.png,0.8117,0.6751,0.0298,161.9580
image_160_Nucleus.ome.tiff,image_160_Nucleus.ome_fake_B.png,0.5538,0.6941,0.0840,318.3396
image_1866_Nucleus.ome.tiff,image_1866_Nucleus.ome_fake_B.png,0.6266,0.2953,0.0736,129.5986
image_1685_Nucleus.ome.tiff,image_1685_Nucleus.ome_fake_B.png,0.7329,-0.0289,0.0556,63.5168
image_775_Nucleus.ome.tiff,image_775_Nucleus.ome_fake_B.png,0.5335,0.2983,0.1125,87.1018
image_1148_Nucleus.ome.tiff,image_1148_Nucleus.ome_fake_B.png,0.7417,0.5609,0.0515,57.0516
image_1002_Nucleus.ome.tiff,image_1002_Nucleus.ome_fake_B.png,0.1668,0.1719,0.5180,279.5379
image_896_Nucleus.ome.tiff,image_896_Nucleus.ome_fake_B.png,0.7467,0.2330,0.0493,58.8901
image_424_Nucleus.ome.tiff,image_424_Nucleus.ome_fake_B.png,0.6120,0.3500,0.0946,75.2790
image_2380_Nucleus.ome.tiff,image_2380_Nucleus.ome_fake_B.png,0.7459,0.4216,0.0450,209.9379
image_1605_Nucleus.ome.tiff,image_1605_Nucleus.ome_fake_B.png,0.2088,0.1023,0.5303,282.1450
image_110_Nucleus.ome.tiff,image_110_Nucleus.ome_fake_B.png,0.6903,0.1038,0.0659,173.7931
image_2208_Nucleus.ome.tiff,image_2208_Nucleus.ome_fake_B.png,0.4706,0.5376,0.1073,147.4047
image_744_Nucleus.ome.tiff,image_744_Nucleus.ome_fake_B.png,0.6786,0.4938,0.0509,50.2219
image_530_Nucleus.ome.tiff,image_530_Nucleus.ome_fake_B.png,0.1558,0.0359,0.5334,289.4587
image_562_Nucleus.ome.tiff,image_562_Nucleus.ome_fake_B.png,0.6903,0.1532,0.0640,65.3796
image_607_Nucleus.ome.tiff,image_607_Nucleus.ome_fake_B.png,0.7376,0.3223,0.0656,62.3503
image_917_Nucleus.ome.tiff,image_917_Nucleus.ome_fake_B.png,0.7555,0.3485,0.0657,60.0467
image_1065_Nucleus.ome.tiff,image_1065_Nucleus.ome_fake_B.png,0.6146,0.4795,0.1218,77.1736
image_2284_Nucleus.ome.tiff,image_2284_Nucleus.ome_fake_B.png,0.4431,0.5186,0.1242,166.2410
image_1976_Nucleus.ome.tiff,image_1976_Nucleus.ome_fake_B.png,0.6548,0.1404,0.0708,118.9960
image_2550_Nucleus.ome.tiff,image_2550_Nucleus.ome_fake_B.png,0.5720,0.7197,0.0257,125.9053
image_586_Nucleus.ome.tiff,image_586_Nucleus.ome_fake_B.png,0.5842,0.2790,0.0664,62.8471
image_83_Nucleus.ome.tiff,image_83_Nucleus.ome_fake_B.png,0.7484,0.6287,0.0374,78.5973
image_923_Nucleus.ome.tiff,image_923_Nucleus.ome_fake_B.png,0.5230,0.1891,0.0792,69.2662
