ImageA,ImageB,SSIM,PCC,MAE,ECD
image_365_Mitochondria.ome.tiff,image_365_Mitochondria.ome_fake_B.png,0.7103,0.0417,0.0508,111.6172
image_45_Mitochondria.ome.tiff,image_45_Mitochondria.ome_fake_B.png,0.3830,0.4367,0.0674,114.7441
image_911_Mitochondria.ome.tiff,image_911_Mitochondria.ome_fake_B.png,0.7161,0.4630,0.0491,50.3837
image_442_Mitochondria.ome.tiff,image_442_Mitochondria.ome_fake_B.png,0.6696,0.4411,0.0614,57.1860
image_310_Mitochondria.ome.tiff,image_310_Mitochondria.ome_fake_B.png,0.3977,0.0371,0.1379,208.3393
image_2485_Mitochondria.ome.tiff,image_2485_Mitochondria.ome_fake_B.png,0.5433,0.1257,0.0572,211.4283
image_644_Mitochondria.ome.tiff,image_644_Mitochondria.ome_fake_B.png,0.7427,0.4525,0.0432,45.0622
image_1488_Mitochondria.ome.tiff,image_1488_Mitochondria.ome_fake_B.png,0.4566,0.1532,0.1072,83.0311
image_1433_Mitochondria.ome.tiff,image_1433_Mitochondria.ome_fake_B.png,0.7329,0.3136,0.0441,45.7011
image_288_Mitochondria.ome.tiff,image_288_Mitochondria.ome_fake_B.png,0.7136,0.2901,0.0527,129.7207
image_1095_Mitochondria.ome.tiff,image_1095_Mitochondria.ome_fake_B.png,0.6864,0.2160,0.0541,51.6377
image_946_Mitochondria.ome.tiff,image_946_Mitochondria.ome_fake_B.png,0.6252,0.3273,0.0611,55.5185
image_632_Mitochondria.ome.tiff,image_632_Mitochondria.ome_fake_B.png,0.6198,0.1915,0.0592,55.9200
image_1652_Mitochondria.ome.tiff,image_1652_Mitochondria.ome_fake_B.png,0.6296,0.3179,0.0467,45.7157
image_1653_Mitochondria.ome.tiff,image_1653_Mitochondria.ome_fake_B.png,0.5591,0.3824,0.0541,47.7402
image_845_Mitochondria.ome.tiff,image_845_Mitochondria.ome_fake_B.png,0.7351,0.3166,0.0466,47.2766
image_1094_Mitochondria.ome.tiff,image_1094_Mitochondria.ome_fake_B.png,0.6972,0.4335,0.0363,40.5697
image_1002_Mitochondria.ome.tiff,image_1002_Mitochondria.ome_fake_B.png,0.1533,0.4310,0.2846,157.1358
image_593_Mitochondria.ome.tiff,image_593_Mitochondria.ome_fake_B.png,0.5970,0.1963,0.0449,40.9817
image_2445_Mitochondria.ome.tiff,image_2445_Mitochondria.ome_fake_B.png,0.5349,0.3877,0.0930,328.3733
image_2438_Mitochondria.ome.tiff,image_2438_Mitochondria.ome_fake_B.png,0.7789,0.7296,0.0273,144.4102
image_2392_Mitochondria.ome.tiff,image_2392_Mitochondria.ome_fake_B.png,0.6354,0.2822,0.0527,212.2222
image_373_Mitochondria.ome.tiff,image_373_Mitochondria.ome_fake_B.png,0.8189,0.4630,0.0254,81.3176
image_261_Mitochondria.ome.tiff,image_261_Mitochondria.ome_fake_B.png,0.4592,0.0507,0.1120,181.3522
image_1605_Mitochondria.ome.tiff,image_1605_Mitochondria.ome_fake_B.png,0.1808,0.5211,0.2639,141.7248
image_74_Mitochondria.ome.tiff,image_74_Mitochondria.ome_fake_B.png,0.5019,0.3366,0.0459,103.6849
image_1023_Mitochondria.ome.tiff,image_1023_Mitochondria.ome_fake_B.png,0.6151,0.2353,0.0573,52.1958
image_1660_Mitochondria.ome.tiff,image_1660_Mitochondria.ome_fake_B.png,0.5602,0.3498,0.0580,51.5630
image_724_Mitochondria.ome.tiff,image_724_Mitochondria.ome_fake_B.png,0.6094,0.3169,0.0519,48.9532
image_33_Mitochondria.ome.tiff,image_33_Mitochondria.ome_fake_B.png,0.4784,0.1760,0.0751,240.5081
image_283_Mitochondria.ome.tiff,image_283_Mitochondria.ome_fake_B.png,0.8054,0.3197,0.0332,101.3192
image_780_Mitochondria.ome.tiff,image_780_Mitochondria.ome_fake_B.png,0.2381,0.3607,0.1018,63.0690
image_709_Mitochondria.ome.tiff,image_709_Mitochondria.ome_fake_B.png,0.7496,0.4006,0.0384,40.4531
image_1629_Mitochondria.ome.tiff,image_1629_Mitochondria.ome_fake_B.png,0.6261,0.2582,0.0653,59.1807
image_2408_Mitochondria.ome.tiff,image_2408_Mitochondria.ome_fake_B.png,0.6351,0.4802,0.0556,206.1605
image_528_Mitochondria.ome.tiff,image_528_Mitochondria.ome_fake_B.png,0.5771,0.3040,0.0554,51.8977
image_1176_Mitochondria.ome.tiff,image_1176_Mitochondria.ome_fake_B.png,0.5884,0.3692,0.0541,50.1812
image_828_Mitochondria.ome.tiff,image_828_Mitochondria.ome_fake_B.png,0.6833,0.2324,0.0538,54.8788
image_176_Mitochondria.ome.tiff,image_176_Mitochondria.ome_fake_B.png,0.7509,0.3767,0.0441,185.7642
image_930_Mitochondria.ome.tiff,image_930_Mitochondria.ome_fake_B.png,0.6435,0.3809,0.0466,48.8242
image_926_Mitochondria.ome.tiff,image_926_Mitochondria.ome_fake_B.png,0.8162,0.5138,0.0273,38.7580
image_466_Mitochondria.ome.tiff,image_466_Mitochondria.ome_fake_B.png,0.4754,0.1639,0.0734,61.1458
image_1473_Mitochondria.ome.tiff,image_1473_Mitochondria.ome_fake_B.png,0.6059,0.2680,0.0566,52.1676
image_573_Mitochondria.ome.tiff,image_573_Mitochondria.ome_fake_B.png,0.6374,0.3536,0.0559,55.7616
image_844_Mitochondria.ome.tiff,image_844_Mitochondria.ome_fake_B.png,0.1536,0.3394,0.2753,153.2002
image_1701_Mitochondria.ome.tiff,image_1701_Mitochondria.ome_fake_B.png,0.6172,0.0499,0.0673,59.5979
image_674_Mitochondria.ome.tiff,image_674_Mitochondria.ome_fake_B.png,0.6143,0.2036,0.0648,57.1824
image_683_Mitochondria.ome.tiff,image_683_Mitochondria.ome_fake_B.png,0.6504,0.4167,0.0539,48.9905
image_535_Mitochondria.ome.tiff,image_535_Mitochondria.ome_fake_B.png,0.6323,0.3426,0.0555,50.3714
image_297_Mitochondria.ome.tiff,image_297_Mitochondria.ome_fake_B.png,0.7213,0.4337,0.0447,111.6922
image_206_Mitochondria.ome.tiff,image_206_Mitochondria.ome_fake_B.png,0.4895,0.4545,0.0725,236.9118
image_497_Mitochondria.ome.tiff,image_497_Mitochondria.ome_fake_B.png,0.4872,0.0943,0.0748,61.6931
image_714_Mitochondria.ome.tiff,image_714_Mitochondria.ome_fake_B.png,0.6668,0.3434,0.0482,45.3135
image_450_Mitochondria.ome.tiff,image_450_Mitochondria.ome_fake_B.png,0.6527,0.2773,0.0611,59.6836
image_2325_Mitochondria.ome.tiff,image_2325_Mitochondria.ome_fake_B.png,0.7337,0.6046,0.0419,216.2603
image_1607_Mitochondria.ome.tiff,image_1607_Mitochondria.ome_fake_B.png,0.5563,0.1531,0.0705,60.2785
image_36_Mitochondria.ome.tiff,image_36_Mitochondria.ome_fake_B.png,0.5788,0.2668,0.0583,205.1936
image_289_Mitochondria.ome.tiff,image_289_Mitochondria.ome_fake_B.png,0.8310,0.5516,0.0290,92.8588
image_166_Mitochondria.ome.tiff,image_166_Mitochondria.ome_fake_B.png,0.6931,0.3654,0.0563,223.9873
image_193_Mitochondria.ome.tiff,image_193_Mitochondria.ome_fake_B.png,0.5811,0.3199,0.0722,236.8658
image_1466_Mitochondria.ome.tiff,image_1466_Mitochondria.ome_fake_B.png,0.6707,0.5446,0.0449,44.4633
image_1490_Mitochondria.ome.tiff,image_1490_Mitochondria.ome_fake_B.png,0.5729,0.3324,0.0513,44.3030
image_1647_Mitochondria.ome.tiff,image_1647_Mitochondria.ome_fake_B.png,0.5677,0.1222,0.0786,61.4365
image_1177_Mitochondria.ome.tiff,image_1177_Mitochondria.ome_fake_B.png,0.5195,0.1653,0.0661,54.2185
image_915_Mitochondria.ome.tiff,image_915_Mitochondria.ome_fake_B.png,0.6077,0.3909,0.0510,48.4901
image_505_Mitochondria.ome.tiff,image_505_Mitochondria.ome_fake_B.png,0.5629,0.2336,0.0666,56.5866
image_2351_Mitochondria.ome.tiff,image_2351_Mitochondria.ome_fake_B.png,0.6799,0.3409,0.0452,187.0756
image_1301_Mitochondria.ome.tiff,image_1301_Mitochondria.ome_fake_B.png,0.5945,0.1683,0.0688,59.9747
image_2298_Mitochondria.ome.tiff,image_2298_Mitochondria.ome_fake_B.png,0.6708,0.2873,0.0501,223.0969
image_437_Mitochondria.ome.tiff,image_437_Mitochondria.ome_fake_B.png,0.7088,0.3669,0.0377,44.2455
image_369_Mitochondria.ome.tiff,image_369_Mitochondria.ome_fake_B.png,0.7262,0.4178,0.0451,105.8813
image_191_Mitochondria.ome.tiff,image_191_Mitochondria.ome_fake_B.png,0.4869,0.3485,0.0936,277.7720
image_1417_Mitochondria.ome.tiff,image_1417_Mitochondria.ome_fake_B.png,0.4513,0.0615,0.0706,55.4558
image_2499_Mitochondria.ome.tiff,image_2499_Mitochondria.ome_fake_B.png,0.3445,0.5504,0.0670,198.6968
image_865_Mitochondria.ome.tiff,image_865_Mitochondria.ome_fake_B.png,0.4784,0.0986,0.0785,62.0522
image_208_Mitochondria.ome.tiff,image_208_Mitochondria.ome_fake_B.png,0.5145,0.3219,0.0816,249.6167
image_861_Mitochondria.ome.tiff,image_861_Mitochondria.ome_fake_B.png,0.6781,0.3351,0.0544,53.2034
image_1394_Mitochondria.ome.tiff,image_1394_Mitochondria.ome_fake_B.png,0.6227,0.0371,0.0666,53.6004
image_1565_Mitochondria.ome.tiff,image_1565_Mitochondria.ome_fake_B.png,0.6265,0.2004,0.0487,50.0808
image_130_Mitochondria.ome.tiff,image_130_Mitochondria.ome_fake_B.png,0.6839,0.4083,0.0486,196.8883
image_1679_Mitochondria.ome.tiff,image_1679_Mitochondria.ome_fake_B.png,0.6281,0.5651,0.0685,64.1596
image_1659_Mitochondria.ome.tiff,image_1659_Mitochondria.ome_fake_B.png,0.6041,0.3606,0.0571,55.0269
image_727_Mitochondria.ome.tiff,image_727_Mitochondria.ome_fake_B.png,0.6161,0.3461,0.0595,55.5599
image_653_Mitochondria.ome.tiff,image_653_Mitochondria.ome_fake_B.png,0.6943,0.3775,0.0569,56.6269
image_1667_Mitochondria.ome.tiff,image_1667_Mitochondria.ome_fake_B.png,0.5648,0.2740,0.0628,59.2627
image_893_Mitochondria.ome.tiff,image_893_Mitochondria.ome_fake_B.png,0.5352,0.3149,0.0586,51.2971
image_392_Mitochondria.ome.tiff,image_392_Mitochondria.ome_fake_B.png,0.3881,0.1004,0.1168,184.2288
image_1603_Mitochondria.ome.tiff,image_1603_Mitochondria.ome_fake_B.png,0.7007,0.4095,0.0449,45.0715
image_70_Mitochondria.ome.tiff,image_70_Mitochondria.ome_fake_B.png,0.7532,0.4043,0.0322,81.7773
image_1289_Mitochondria.ome.tiff,image_1289_Mitochondria.ome_fake_B.png,0.6321,0.2981,0.0643,59.0230
image_672_Mitochondria.ome.tiff,image_672_Mitochondria.ome_fake_B.png,0.5365,0.3799,0.0614,52.6724
image_1342_Mitochondria.ome.tiff,image_1342_Mitochondria.ome_fake_B.png,0.5995,0.1792,0.0492,48.3872
image_542_Mitochondria.ome.tiff,image_542_Mitochondria.ome_fake_B.png,0.5002,-0.0398,0.1159,86.2776
image_1069_Mitochondria.ome.tiff,image_1069_Mitochondria.ome_fake_B.png,0.6105,0.2927,0.0606,52.1693
image_486_Mitochondria.ome.tiff,image_486_Mitochondria.ome_fake_B.png,0.4686,0.0973,0.0586,48.5008
image_1456_Mitochondria.ome.tiff,image_1456_Mitochondria.ome_fake_B.png,0.6451,0.2125,0.0585,55.2864
image_367_Mitochondria.ome.tiff,image_367_Mitochondria.ome_fake_B.png,0.7663,0.4805,0.0257,74.3322
image_1049_Mitochondria.ome.tiff,image_1049_Mitochondria.ome_fake_B.png,0.5405,0.4742,0.0478,46.0774
image_950_Mitochondria.ome.tiff,image_950_Mitochondria.ome_fake_B.png,0.5457,0.2712,0.0754,62.3418
image_1663_Mitochondria.ome.tiff,image_1663_Mitochondria.ome_fake_B.png,0.6321,0.2765,0.0565,56.3220
image_1540_Mitochondria.ome.tiff,image_1540_Mitochondria.ome_fake_B.png,0.5587,0.2949,0.0497,48.4347
image_712_Mitochondria.ome.tiff,image_712_Mitochondria.ome_fake_B.png,0.4836,0.1675,0.0636,54.1164
image_948_Mitochondria.ome.tiff,image_948_Mitochondria.ome_fake_B.png,0.6739,0.5430,0.0532,52.6700
image_767_Mitochondria.ome.tiff,image_767_Mitochondria.ome_fake_B.png,0.7038,0.1937,0.0479,46.6203
image_2400_Mitochondria.ome.tiff,image_2400_Mitochondria.ome_fake_B.png,0.6557,0.3872,0.0559,227.4566
image_469_Mitochondria.ome.tiff,image_469_Mitochondria.ome_fake_B.png,0.6460,0.3013,0.0646,62.1587
image_380_Mitochondria.ome.tiff,image_380_Mitochondria.ome_fake_B.png,0.8087,0.3606,0.0313,96.4728
image_1691_Mitochondria.ome.tiff,image_1691_Mitochondria.ome_fake_B.png,0.6300,0.2778,0.0526,52.6303
image_2480_Mitochondria.ome.tiff,image_2480_Mitochondria.ome_fake_B.png,0.7049,0.5456,0.0330,157.6147
image_651_Mitochondria.ome.tiff,image_651_Mitochondria.ome_fake_B.png,0.6003,0.3723,0.0610,54.9255
image_723_Mitochondria.ome.tiff,image_723_Mitochondria.ome_fake_B.png,0.6740,0.5625,0.0588,49.9288
image_1122_Mitochondria.ome.tiff,image_1122_Mitochondria.ome_fake_B.png,0.6371,0.1825,0.0454,48.2048
image_1630_Mitochondria.ome.tiff,image_1630_Mitochondria.ome_fake_B.png,0.7170,0.4706,0.0416,46.9425
image_1310_Mitochondria.ome.tiff,image_1310_Mitochondria.ome_fake_B.png,0.5729,0.1755,0.0586,52.8491
image_983_Mitochondria.ome.tiff,image_983_Mitochondria.ome_fake_B.png,0.6353,0.3013,0.0522,52.7607
image_200_Mitochondria.ome.tiff,image_200_Mitochondria.ome_fake_B.png,0.5689,0.3560,0.0856,263.5377
image_410_Mitochondria.ome.tiff,image_410_Mitochondria.ome_fake_B.png,0.4217,0.0070,0.1339,232.7913
image_2347_Mitochondria.ome.tiff,image_2347_Mitochondria.ome_fake_B.png,0.5349,0.0961,0.0580,220.4261
image_1162_Mitochondria.ome.tiff,image_1162_Mitochondria.ome_fake_B.png,0.7127,0.4416,0.0452,44.7626
image_1500_Mitochondria.ome.tiff,image_1500_Mitochondria.ome_fake_B.png,0.6444,0.3951,0.0527,46.3807
image_746_Mitochondria.ome.tiff,image_746_Mitochondria.ome_fake_B.png,0.7132,0.5765,0.0381,41.2002
image_879_Mitochondria.ome.tiff,image_879_Mitochondria.ome_fake_B.png,0.6240,0.2291,0.0499,49.5976
image_2385_Mitochondria.ome.tiff,image_2385_Mitochondria.ome_fake_B.png,0.7538,0.7334,0.0296,140.4192
image_774_Mitochondria.ome.tiff,image_774_Mitochondria.ome_fake_B.png,0.6527,0.3191,0.0571,55.1831
image_2343_Mitochondria.ome.tiff,image_2343_Mitochondria.ome_fake_B.png,0.5691,0.7364,0.0215,117.1209
image_1150_Mitochondria.ome.tiff,image_1150_Mitochondria.ome_fake_B.png,0.7141,0.3277,0.0505,54.1290
image_494_Mitochondria.ome.tiff,image_494_Mitochondria.ome_fake_B.png,0.6583,0.3938,0.0542,53.8728
image_1283_Mitochondria.ome.tiff,image_1283_Mitochondria.ome_fake_B.png,0.7493,0.4490,0.0438,49.7452
image_1277_Mitochondria.ome.tiff,image_1277_Mitochondria.ome_fake_B.png,0.5557,0.3036,0.0627,56.8901
image_2466_Mitochondria.ome.tiff,image_2466_Mitochondria.ome_fake_B.png,0.3683,0.5757,0.0328,138.4090
image_1279_Mitochondria.ome.tiff,image_1279_Mitochondria.ome_fake_B.png,0.2325,0.2596,0.1974,105.9111
image_1439_Mitochondria.ome.tiff,image_1439_Mitochondria.ome_fake_B.png,0.7020,0.4719,0.0410,43.9691
image_1406_Mitochondria.ome.tiff,image_1406_Mitochondria.ome_fake_B.png,0.5849,0.0968,0.0707,56.9076
image_2378_Mitochondria.ome.tiff,image_2378_Mitochondria.ome_fake_B.png,0.7752,0.5802,0.0296,149.6703
image_1256_Mitochondria.ome.tiff,image_1256_Mitochondria.ome_fake_B.png,0.6879,0.4828,0.0435,43.7051
image_827_Mitochondria.ome.tiff,image_827_Mitochondria.ome_fake_B.png,0.6930,0.4433,0.0473,45.8449
image_995_Mitochondria.ome.tiff,image_995_Mitochondria.ome_fake_B.png,0.5878,0.2566,0.0647,57.8657
image_906_Mitochondria.ome.tiff,image_906_Mitochondria.ome_fake_B.png,0.7220,0.3793,0.0406,45.0672
image_317_Mitochondria.ome.tiff,image_317_Mitochondria.ome_fake_B.png,0.4259,-0.0162,0.1234,193.9015
image_2500_Mitochondria.ome.tiff,image_2500_Mitochondria.ome_fake_B.png,0.3464,0.5067,0.0813,224.4630
image_1197_Mitochondria.ome.tiff,image_1197_Mitochondria.ome_fake_B.png,0.6665,0.3551,0.0481,43.3415
image_615_Mitochondria.ome.tiff,image_615_Mitochondria.ome_fake_B.png,0.4672,0.0883,0.0644,54.5650
image_605_Mitochondria.ome.tiff,image_605_Mitochondria.ome_fake_B.png,0.4438,0.0766,0.0949,78.0062
image_800_Mitochondria.ome.tiff,image_800_Mitochondria.ome_fake_B.png,0.2058,0.2580,0.1933,111.5041
image_384_Mitochondria.ome.tiff,image_384_Mitochondria.ome_fake_B.png,0.7911,0.4339,0.0336,93.8299
image_16_Mitochondria.ome.tiff,image_16_Mitochondria.ome_fake_B.png,0.5623,0.2035,0.0608,204.4142
image_852_Mitochondria.ome.tiff,image_852_Mitochondria.ome_fake_B.png,0.6514,0.3485,0.0543,53.7932
image_407_Mitochondria.ome.tiff,image_407_Mitochondria.ome_fake_B.png,0.3467,0.0979,0.1458,227.1743
image_1633_Mitochondria.ome.tiff,image_1633_Mitochondria.ome_fake_B.png,0.8196,0.6487,0.0260,33.8618
image_954_Mitochondria.ome.tiff,image_954_Mitochondria.ome_fake_B.png,0.8093,0.5853,0.0338,38.3193
image_1192_Mitochondria.ome.tiff,image_1192_Mitochondria.ome_fake_B.png,0.5390,0.0649,0.0737,66.3811
image_449_Mitochondria.ome.tiff,image_449_Mitochondria.ome_fake_B.png,0.7408,0.3015,0.0366,42.6235
image_1445_Mitochondria.ome.tiff,image_1445_Mitochondria.ome_fake_B.png,0.4699,0.4214,0.0917,75.9077
image_1131_Mitochondria.ome.tiff,image_1131_Mitochondria.ome_fake_B.png,0.6273,0.5593,0.0750,67.4753
image_61_Mitochondria.ome.tiff,image_61_Mitochondria.ome_fake_B.png,0.6366,0.4028,0.0334,80.3623
image_1287_Mitochondria.ome.tiff,image_1287_Mitochondria.ome_fake_B.png,0.5898,0.2514,0.0574,53.1327
image_2465_Mitochondria.ome.tiff,image_2465_Mitochondria.ome_fake_B.png,0.6134,0.5912,0.0665,273.1122
image_453_Mitochondria.ome.tiff,image_453_Mitochondria.ome_fake_B.png,0.7235,0.4015,0.0421,39.9905
image_1188_Mitochondria.ome.tiff,image_1188_Mitochondria.ome_fake_B.png,0.5546,0.3062,0.0620,54.3421
image_1056_Mitochondria.ome.tiff,image_1056_Mitochondria.ome_fake_B.png,0.7135,0.2810,0.0399,44.8542
image_726_Mitochondria.ome.tiff,image_726_Mitochondria.ome_fake_B.png,0.5793,0.1440,0.0574,53.5129
image_402_Mitochondria.ome.tiff,image_402_Mitochondria.ome_fake_B.png,0.2889,0.0471,0.1692,249.8541
image_1158_Mitochondria.ome.tiff,image_1158_Mitochondria.ome_fake_B.png,0.4183,0.2509,0.1112,87.2687
image_35_Mitochondria.ome.tiff,image_35_Mitochondria.ome_fake_B.png,0.2113,0.0746,0.1058,299.5966
image_352_Mitochondria.ome.tiff,image_352_Mitochondria.ome_fake_B.png,0.2894,0.4684,0.0980,138.5116
image_26_Mitochondria.ome.tiff,image_26_Mitochondria.ome_fake_B.png,0.4645,0.2958,0.0813,247.3497
image_62_Mitochondria.ome.tiff,image_62_Mitochondria.ome_fake_B.png,0.4268,0.4540,0.0467,93.3782
image_819_Mitochondria.ome.tiff,image_819_Mitochondria.ome_fake_B.png,0.6561,0.5101,0.0617,62.4832
image_697_Mitochondria.ome.tiff,image_697_Mitochondria.ome_fake_B.png,0.7288,0.1582,0.0394,49.1099
image_1542_Mitochondria.ome.tiff,image_1542_Mitochondria.ome_fake_B.png,0.7657,0.3337,0.0314,38.2633
image_1389_Mitochondria.ome.tiff,image_1389_Mitochondria.ome_fake_B.png,0.6572,0.1061,0.0490,51.6840
image_20_Mitochondria.ome.tiff,image_20_Mitochondria.ome_fake_B.png,0.2782,0.0322,0.0688,238.4928
image_1199_Mitochondria.ome.tiff,image_1199_Mitochondria.ome_fake_B.png,0.6716,0.1812,0.0546,49.5133
image_2475_Mitochondria.ome.tiff,image_2475_Mitochondria.ome_fake_B.png,0.7981,0.6052,0.0369,160.0326
image_1226_Mitochondria.ome.tiff,image_1226_Mitochondria.ome_fake_B.png,0.6802,0.3656,0.0440,45.6645
image_403_Mitochondria.ome.tiff,image_403_Mitochondria.ome_fake_B.png,0.3712,0.0808,0.1342,219.3137
image_457_Mitochondria.ome.tiff,image_457_Mitochondria.ome_fake_B.png,0.6860,0.2235,0.0388,38.1705
image_570_Mitochondria.ome.tiff,image_570_Mitochondria.ome_fake_B.png,0.6519,0.4721,0.0424,43.3237
image_1484_Mitochondria.ome.tiff,image_1484_Mitochondria.ome_fake_B.png,0.6527,0.1585,0.0561,53.4564
image_1_Mitochondria.ome.tiff,image_1_Mitochondria.ome_fake_B.png,0.6230,0.0270,0.0548,201.1297
image_912_Mitochondria.ome.tiff,image_912_Mitochondria.ome_fake_B.png,0.6755,0.2828,0.0481,52.6581
image_882_Mitochondria.ome.tiff,image_882_Mitochondria.ome_fake_B.png,0.4666,0.0215,0.0863,72.5049
image_951_Mitochondria.ome.tiff,image_951_Mitochondria.ome_fake_B.png,0.7075,0.3024,0.0425,43.5410
image_661_Mitochondria.ome.tiff,image_661_Mitochondria.ome_fake_B.png,0.5962,0.2739,0.0519,46.3392
image_2391_Mitochondria.ome.tiff,image_2391_Mitochondria.ome_fake_B.png,0.7618,0.4543,0.0389,173.2136
image_1119_Mitochondria.ome.tiff,image_1119_Mitochondria.ome_fake_B.png,0.7180,0.3599,0.0361,40.5886
image_2294_Mitochondria.ome.tiff,image_2294_Mitochondria.ome_fake_B.png,0.6449,0.3850,0.0512,197.9880
image_735_Mitochondria.ome.tiff,image_735_Mitochondria.ome_fake_B.png,0.7701,0.3101,0.0363,34.6830
image_1116_Mitochondria.ome.tiff,image_1116_Mitochondria.ome_fake_B.png,0.6632,0.4186,0.0471,42.1840
image_958_Mitochondria.ome.tiff,image_958_Mitochondria.ome_fake_B.png,0.6290,0.4759,0.0597,55.9762
image_13_Mitochondria.ome.tiff,image_13_Mitochondria.ome_fake_B.png,0.6505,0.1461,0.0474,177.9665
image_47_Mitochondria.ome.tiff,image_47_Mitochondria.ome_fake_B.png,0.3897,0.2413,0.0877,137.7207
image_1154_Mitochondria.ome.tiff,image_1154_Mitochondria.ome_fake_B.png,0.6658,0.3948,0.0461,44.7942
image_1071_Mitochondria.ome.tiff,image_1071_Mitochondria.ome_fake_B.png,0.5840,0.2878,0.0601,55.8245
image_1587_Mitochondria.ome.tiff,image_1587_Mitochondria.ome_fake_B.png,0.6344,0.3215,0.0348,36.4168
image_740_Mitochondria.ome.tiff,image_740_Mitochondria.ome_fake_B.png,0.7325,0.4490,0.0451,46.5547
image_1304_Mitochondria.ome.tiff,image_1304_Mitochondria.ome_fake_B.png,0.3965,0.3409,0.0671,55.8584
image_640_Mitochondria.ome.tiff,image_640_Mitochondria.ome_fake_B.png,0.6710,0.0602,0.0495,43.3719
image_711_Mitochondria.ome.tiff,image_711_Mitochondria.ome_fake_B.png,0.3857,0.0628,0.1184,88.8519
image_1511_Mitochondria.ome.tiff,image_1511_Mitochondria.ome_fake_B.png,0.6577,0.3637,0.0517,52.6409
image_924_Mitochondria.ome.tiff,image_924_Mitochondria.ome_fake_B.png,0.6948,0.3594,0.0572,57.3540
image_1585_Mitochondria.ome.tiff,image_1585_Mitochondria.ome_fake_B.png,0.5498,0.0297,0.0841,72.0997
