ImageA,ImageB,SSIM,PCC,MAE,ECD
image_785_Nucleus.ome.tiff,image_785_Nucleus.ome_fake_B.png,0.7919,0.5388,0.0431,53.8586
image_1889_Nucleus.ome.tiff,image_1889_Nucleus.ome_fake_B.png,0.6446,0.4558,0.0698,112.8196
image_810_Nucleus.ome.tiff,image_810_Nucleus.ome_fake_B.png,0.7405,0.2656,0.0791,66.4612
image_2533_Nucleus.ome.tiff,image_2533_Nucleus.ome_fake_B.png,0.6167,0.4636,0.0399,186.8675
image_1040_Nucleus.ome.tiff,image_1040_Nucleus.ome_fake_B.png,0.7885,0.5281,0.0519,52.8748
image_2244_Nucleus.ome.tiff,image_2244_Nucleus.ome_fake_B.png,0.6096,0.4105,0.0855,129.3985
image_1447_Nucleus.ome.tiff,image_1447_Nucleus.ome_fake_B.png,0.4371,0.4206,0.0926,74.0793
image_2268_Nucleus.ome.tiff,image_2268_Nucleus.ome_fake_B.png,0.5062,0.0082,0.1129,168.6868
image_2529_Nucleus.ome.tiff,image_2529_Nucleus.ome_fake_B.png,0.7438,0.5748,0.0261,147.8654
image_2516_Nucleus.ome.tiff,image_2516_Nucleus.ome_fake_B.png,0.6401,0.4411,0.0573,249.9570
image_1837_Nucleus.ome.tiff,image_1837_Nucleus.ome_fake_B.png,0.4776,0.2682,0.1120,156.2730
image_2072_Nucleus.ome.tiff,image_2072_Nucleus.ome_fake_B.png,0.6862,0.4472,0.0598,115.3214
image_1159_Nucleus.ome.tiff,image_1159_Nucleus.ome_fake_B.png,0.7458,0.4538,0.0706,64.7153
image_1446_Nucleus.ome.tiff,image_1446_Nucleus.ome_fake_B.png,0.7032,-0.0454,0.0820,59.3218
image_2030_Nucleus.ome.tiff,image_2030_Nucleus.ome_fake_B.png,0.6213,0.2983,0.0758,133.8336
image_2206_Nucleus.ome.tiff,image_2206_Nucleus.ome_fake_B.png,0.6185,0.4877,0.0739,130.1738
image_763_Nucleus.ome.tiff,image_763_Nucleus.ome_fake_B.png,0.6312,0.0416,0.0859,82.6515
image_1109_Nucleus.ome.tiff,image_1109_Nucleus.ome_fake_B.png,0.7067,0.1765,0.0808,71.9148
image_727_Nucleus.ome.tiff,image_727_Nucleus.ome_fake_B.png,0.7322,-0.0463,0.0943,83.2581
image_631_Nucleus.ome.tiff,image_631_Nucleus.ome_fake_B.png,0.7487,0.3407,0.0690,62.6084
image_2140_Nucleus.ome.tiff,image_2140_Nucleus.ome_fake_B.png,0.7344,0.4180,0.0549,107.2923
image_1633_Nucleus.ome.tiff,image_1633_Nucleus.ome_fake_B.png,0.3252,0.3262,0.0934,66.0872
image_287_Nucleus.ome.tiff,image_287_Nucleus.ome_fake_B.png,0.5973,0.2770,0.0518,144.6434
image_2210_Nucleus.ome.tiff,image_2210_Nucleus.ome_fake_B.png,0.4876,0.2000,0.1184,161.4058
image_1372_Nucleus.ome.tiff,image_1372_Nucleus.ome_fake_B.png,0.5873,0.1823,0.0854,74.8509
image_2217_Nucleus.ome.tiff,image_2217_Nucleus.ome_fake_B.png,0.5585,0.3123,0.0828,138.7568
image_538_Nucleus.ome.tiff,image_538_Nucleus.ome_fake_B.png,0.7364,0.4559,0.0701,62.2928
image_1457_Nucleus.ome.tiff,image_1457_Nucleus.ome_fake_B.png,0.0495,0.0780,0.2435,138.7991
image_2238_Nucleus.ome.tiff,image_2238_Nucleus.ome_fake_B.png,0.5320,0.3855,0.0876,143.0624
image_700_Nucleus.ome.tiff,image_700_Nucleus.ome_fake_B.png,0.7902,0.5922,0.0414,50.8777
image_1908_Nucleus.ome.tiff,image_1908_Nucleus.ome_fake_B.png,0.7635,0.7245,0.0342,71.7468
image_1992_Nucleus.ome.tiff,image_1992_Nucleus.ome_fake_B.png,0.5708,0.4094,0.0813,126.2749
image_111_Nucleus.ome.tiff,image_111_Nucleus.ome_fake_B.png,0.6435,0.2838,0.0751,200.4081
image_128_Nucleus.ome.tiff,image_128_Nucleus.ome_fake_B.png,0.7201,0.4209,0.0659,287.9636
image_1512_Nucleus.ome.tiff,image_1512_Nucleus.ome_fake_B.png,0.7445,0.5092,0.0650,58.1120
image_743_Nucleus.ome.tiff,image_743_Nucleus.ome_fake_B.png,0.7722,0.2475,0.0540,65.6639
image_1775_Nucleus.ome.tiff,image_1775_Nucleus.ome_fake_B.png,0.6165,0.3141,0.0734,120.7367
image_36_Nucleus.ome.tiff,image_36_Nucleus.ome_fake_B.png,0.4470,0.3297,0.0925,261.1609
image_1921_Nucleus.ome.tiff,image_1921_Nucleus.ome_fake_B.png,0.6057,0.6994,0.0562,96.8294
image_496_Nucleus.ome.tiff,image_496_Nucleus.ome_fake_B.png,0.8264,0.5926,0.0435,49.5683
image_954_Nucleus.ome.tiff,image_954_Nucleus.ome_fake_B.png,0.7905,0.4644,0.0569,52.5825
image_642_Nucleus.ome.tiff,image_642_Nucleus.ome_fake_B.png,0.1984,0.0694,0.4860,284.0588
image_93_Nucleus.ome.tiff,image_93_Nucleus.ome_fake_B.png,0.7047,-0.0348,0.0822,249.4483
image_1858_Nucleus.ome.tiff,image_1858_Nucleus.ome_fake_B.png,0.6065,0.2666,0.0759,127.1676
image_1949_Nucleus.ome.tiff,image_1949_Nucleus.ome_fake_B.png,0.5419,0.2038,0.0971,155.8853
image_1113_Nucleus.ome.tiff,image_1113_Nucleus.ome_fake_B.png,0.7953,0.7516,0.0331,40.5648
image_2569_Nucleus.ome.tiff,image_2569_Nucleus.ome_fake_B.png,0.5640,0.5660,0.0394,200.0770
image_716_Nucleus.ome.tiff,image_716_Nucleus.ome_fake_B.png,0.6917,0.2036,0.0964,85.9903
image_1114_Nucleus.ome.tiff,image_1114_Nucleus.ome_fake_B.png,0.6504,0.3801,0.0999,80.9840
image_339_Nucleus.ome.tiff,image_339_Nucleus.ome_fake_B.png,0.6251,0.3149,0.0449,137.9500
image_989_Nucleus.ome.tiff,image_989_Nucleus.ome_fake_B.png,0.7077,0.1702,0.1088,90.9760
image_2381_Nucleus.ome.tiff,image_2381_Nucleus.ome_fake_B.png,0.7875,0.7512,0.0450,198.6744
image_1111_Nucleus.ome.tiff,image_1111_Nucleus.ome_fake_B.png,0.7673,0.2200,0.0720,63.1038
image_238_Nucleus.ome.tiff,image_238_Nucleus.ome_fake_B.png,0.5511,0.6024,0.1056,339.9213
image_686_Nucleus.ome.tiff,image_686_Nucleus.ome_fake_B.png,0.7706,0.7037,0.0351,38.8510
image_1492_Nucleus.ome.tiff,image_1492_Nucleus.ome_fake_B.png,0.7905,0.2962,0.0456,59.9861
image_832_Nucleus.ome.tiff,image_832_Nucleus.ome_fake_B.png,0.6989,0.2682,0.0883,81.2553
image_874_Nucleus.ome.tiff,image_874_Nucleus.ome_fake_B.png,0.7957,0.5188,0.0484,52.1797
image_714_Nucleus.ome.tiff,image_714_Nucleus.ome_fake_B.png,0.8103,0.7153,0.0490,47.4847
image_494_Nucleus.ome.tiff,image_494_Nucleus.ome_fake_B.png,0.7306,0.1962,0.0552,61.5142
image_972_Nucleus.ome.tiff,image_972_Nucleus.ome_fake_B.png,0.4977,-0.0899,0.1128,91.0711
image_1792_Nucleus.ome.tiff,image_1792_Nucleus.ome_fake_B.png,0.5584,0.3389,0.0849,135.7737
image_426_Nucleus.ome.tiff,image_426_Nucleus.ome_fake_B.png,0.7775,0.6270,0.0669,56.5293
image_2179_Nucleus.ome.tiff,image_2179_Nucleus.ome_fake_B.png,0.5803,0.5759,0.0697,104.1620
image_96_Nucleus.ome.tiff,image_96_Nucleus.ome_fake_B.png,0.7018,0.0747,0.0611,177.7387
image_0_Nucleus.ome.tiff,image_0_Nucleus.ome_fake_B.png,0.5482,0.2476,0.0891,256.6556
image_303_Nucleus.ome.tiff,image_303_Nucleus.ome_fake_B.png,0.2706,0.1688,0.2354,338.4428
image_2004_Nucleus.ome.tiff,image_2004_Nucleus.ome_fake_B.png,0.6759,0.2599,0.0677,122.1904
image_860_Nucleus.ome.tiff,image_860_Nucleus.ome_fake_B.png,0.1117,0.2851,0.1615,90.5679
image_278_Nucleus.ome.tiff,image_278_Nucleus.ome_fake_B.png,0.8209,0.7184,0.0227,88.9417
image_377_Nucleus.ome.tiff,image_377_Nucleus.ome_fake_B.png,0.7382,0.6359,0.0247,82.0884
image_764_Nucleus.ome.tiff,image_764_Nucleus.ome_fake_B.png,0.6090,0.1827,0.0669,65.3207
image_1084_Nucleus.ome.tiff,image_1084_Nucleus.ome_fake_B.png,0.7671,0.7170,0.0333,38.2429
image_1438_Nucleus.ome.tiff,image_1438_Nucleus.ome_fake_B.png,0.6664,-0.0044,0.0765,75.1886
image_2334_Nucleus.ome.tiff,image_2334_Nucleus.ome_fake_B.png,0.8981,0.6584,0.0209,140.1026
image_579_Nucleus.ome.tiff,image_579_Nucleus.ome_fake_B.png,0.7289,0.2278,0.0545,61.9428
image_1571_Nucleus.ome.tiff,image_1571_Nucleus.ome_fake_B.png,0.6975,0.1415,0.0853,78.4143
image_1501_Nucleus.ome.tiff,image_1501_Nucleus.ome_fake_B.png,0.8069,0.2785,0.0618,62.7114
image_637_Nucleus.ome.tiff,image_637_Nucleus.ome_fake_B.png,0.7787,0.7369,0.0308,34.9564
image_548_Nucleus.ome.tiff,image_548_Nucleus.ome_fake_B.png,0.7578,0.5566,0.0444,49.4441
image_2106_Nucleus.ome.tiff,image_2106_Nucleus.ome_fake_B.png,0.5702,0.5467,0.0752,116.0206
image_987_Nucleus.ome.tiff,image_987_Nucleus.ome_fake_B.png,0.7645,0.4148,0.0589,61.9142
image_1286_Nucleus.ome.tiff,image_1286_Nucleus.ome_fake_B.png,0.6672,0.3491,0.0508,52.8943
image_2325_Nucleus.ome.tiff,image_2325_Nucleus.ome_fake_B.png,0.8872,0.5858,0.0224,157.5673
image_2053_Nucleus.ome.tiff,image_2053_Nucleus.ome_fake_B.png,0.4362,0.3999,0.1105,140.9114
image_145_Nucleus.ome.tiff,image_145_Nucleus.ome_fake_B.png,0.7933,0.5462,0.0541,283.1595
image_483_Nucleus.ome.tiff,image_483_Nucleus.ome_fake_B.png,0.0592,0.0880,0.1936,106.4830
image_2342_Nucleus.ome.tiff,image_2342_Nucleus.ome_fake_B.png,0.8809,0.7611,0.0217,143.1350
image_2258_Nucleus.ome.tiff,image_2258_Nucleus.ome_fake_B.png,0.4687,0.4550,0.1062,138.5567
image_1882_Nucleus.ome.tiff,image_1882_Nucleus.ome_fake_B.png,0.6182,0.3320,0.0714,127.3637
image_469_Nucleus.ome.tiff,image_469_Nucleus.ome_fake_B.png,0.5142,-0.0323,0.0816,75.9891
image_506_Nucleus.ome.tiff,image_506_Nucleus.ome_fake_B.png,0.7611,0.5506,0.0760,63.2410
image_705_Nucleus.ome.tiff,image_705_Nucleus.ome_fake_B.png,0.8442,0.7551,0.0259,33.2977
image_499_Nucleus.ome.tiff,image_499_Nucleus.ome_fake_B.png,0.1960,0.1069,0.5161,297.2799
image_2216_Nucleus.ome.tiff,image_2216_Nucleus.ome_fake_B.png,0.6522,0.4803,0.0636,121.2296
image_260_Nucleus.ome.tiff,image_260_Nucleus.ome_fake_B.png,0.5982,0.3553,0.0999,187.4898
image_2071_Nucleus.ome.tiff,image_2071_Nucleus.ome_fake_B.png,0.7031,0.5746,0.0524,103.7889
image_2564_Nucleus.ome.tiff,image_2564_Nucleus.ome_fake_B.png,0.6681,0.5405,0.0352,180.8598
image_1338_Nucleus.ome.tiff,image_1338_Nucleus.ome_fake_B.png,0.5648,0.5806,0.0520,44.3719
image_2445_Nucleus.ome.tiff,image_2445_Nucleus.ome_fake_B.png,0.8337,0.7356,0.0363,187.1209
image_286_Nucleus.ome.tiff,image_286_Nucleus.ome_fake_B.png,0.7776,0.3491,0.0419,139.6337
image_1719_Nucleus.ome.tiff,image_1719_Nucleus.ome_fake_B.png,0.5928,0.4621,0.0679,111.9721
image_2188_Nucleus.ome.tiff,image_2188_Nucleus.ome_fake_B.png,0.6535,0.5382,0.0596,100.7502
image_1974_Nucleus.ome.tiff,image_1974_Nucleus.ome_fake_B.png,0.5564,0.2728,0.0921,154.3122
image_667_Nucleus.ome.tiff,image_667_Nucleus.ome_fake_B.png,0.6587,0.3417,0.1070,86.2642
image_1157_Nucleus.ome.tiff,image_1157_Nucleus.ome_fake_B.png,0.0307,0.0422,0.2786,154.4867
image_2193_Nucleus.ome.tiff,image_2193_Nucleus.ome_fake_B.png,0.6538,0.5111,0.0665,115.1600
image_2214_Nucleus.ome.tiff,image_2214_Nucleus.ome_fake_B.png,0.6168,0.5531,0.0589,100.9717
image_1939_Nucleus.ome.tiff,image_1939_Nucleus.ome_fake_B.png,0.6928,0.6278,0.0480,95.1422
image_1824_Nucleus.ome.tiff,image_1824_Nucleus.ome_fake_B.png,0.5682,0.4794,0.0837,121.2854
image_113_Nucleus.ome.tiff,image_113_Nucleus.ome_fake_B.png,0.3365,0.2696,0.1748,297.8447
image_859_Nucleus.ome.tiff,image_859_Nucleus.ome_fake_B.png,0.7688,0.4829,0.0455,54.9620
image_1700_Nucleus.ome.tiff,image_1700_Nucleus.ome_fake_B.png,0.6064,0.2290,0.0693,63.0876
image_1062_Nucleus.ome.tiff,image_1062_Nucleus.ome_fake_B.png,0.0536,0.1549,0.2243,125.0590
image_527_Nucleus.ome.tiff,image_527_Nucleus.ome_fake_B.png,0.8020,0.4276,0.0540,58.7956
image_626_Nucleus.ome.tiff,image_626_Nucleus.ome_fake_B.png,0.6483,0.2296,0.0699,68.2993
image_97_Nucleus.ome.tiff,image_97_Nucleus.ome_fake_B.png,0.5922,-0.0259,0.0898,216.7877
image_1149_Nucleus.ome.tiff,image_1149_Nucleus.ome_fake_B.png,0.6637,0.3558,0.1018,74.9789
image_629_Nucleus.ome.tiff,image_629_Nucleus.ome_fake_B.png,0.7951,0.4238,0.0555,59.5882
image_254_Nucleus.ome.tiff,image_254_Nucleus.ome_fake_B.png,0.3519,0.3299,0.1097,203.6647
image_609_Nucleus.ome.tiff,image_609_Nucleus.ome_fake_B.png,0.7030,0.4678,0.0567,66.0710
image_1942_Nucleus.ome.tiff,image_1942_Nucleus.ome_fake_B.png,0.4932,0.1348,0.1165,161.9721
image_120_Nucleus.ome.tiff,image_120_Nucleus.ome_fake_B.png,0.4837,0.2159,0.1160,224.7652
image_1913_Nucleus.ome.tiff,image_1913_Nucleus.ome_fake_B.png,0.3467,0.2117,0.1058,148.8403
image_1880_Nucleus.ome.tiff,image_1880_Nucleus.ome_fake_B.png,0.6753,0.3164,0.0513,99.0528
image_1398_Nucleus.ome.tiff,image_1398_Nucleus.ome_fake_B.png,0.2784,0.2354,0.0977,62.9518
image_472_Nucleus.ome.tiff,image_472_Nucleus.ome_fake_B.png,0.6653,0.2521,0.0880,72.0393
image_544_Nucleus.ome.tiff,image_544_Nucleus.ome_fake_B.png,0.7830,0.6869,0.0353,40.1909
image_845_Nucleus.ome.tiff,image_845_Nucleus.ome_fake_B.png,0.1829,0.1561,0.5617,293.7929
image_1324_Nucleus.ome.tiff,image_1324_Nucleus.ome_fake_B.png,0.8265,0.6566,0.0539,50.1796
image_1263_Nucleus.ome.tiff,image_1263_Nucleus.ome_fake_B.png,0.7078,0.4287,0.0516,53.2100
image_1480_Nucleus.ome.tiff,image_1480_Nucleus.ome_fake_B.png,0.5604,0.0429,0.0997,90.5748
image_492_Nucleus.ome.tiff,image_492_Nucleus.ome_fake_B.png,0.5376,0.4909,0.0729,63.7322
image_2186_Nucleus.ome.tiff,image_2186_Nucleus.ome_fake_B.png,0.5477,0.8091,0.0752,85.3712
image_58_Nucleus.ome.tiff,image_58_Nucleus.ome_fake_B.png,0.1938,0.2061,0.1655,534.1114
image_1770_Nucleus.ome.tiff,image_1770_Nucleus.ome_fake_B.png,0.5739,0.5211,0.0856,113.4691
image_2046_Nucleus.ome.tiff,image_2046_Nucleus.ome_fake_B.png,0.6220,0.5628,0.0670,119.2825
image_1456_Nucleus.ome.tiff,image_1456_Nucleus.ome_fake_B.png,0.7542,0.1953,0.0657,66.9337
image_1879_Nucleus.ome.tiff,image_1879_Nucleus.ome_fake_B.png,0.6541,0.4399,0.0625,112.2765
image_1813_Nucleus.ome.tiff,image_1813_Nucleus.ome_fake_B.png,0.5366,0.4703,0.0872,126.5656
image_552_Nucleus.ome.tiff,image_552_Nucleus.ome_fake_B.png,0.7446,0.0571,0.0803,74.0373
image_1076_Nucleus.ome.tiff,image_1076_Nucleus.ome_fake_B.png,0.6577,0.1187,0.0586,61.8643
image_1336_Nucleus.ome.tiff,image_1336_Nucleus.ome_fake_B.png,0.6559,0.0935,0.0608,63.4397
image_74_Nucleus.ome.tiff,image_74_Nucleus.ome_fake_B.png,0.7397,0.5638,0.0430,101.8390
image_2011_Nucleus.ome.tiff,image_2011_Nucleus.ome_fake_B.png,0.6007,0.3640,0.0741,128.9836
image_2282_Nucleus.ome.tiff,image_2282_Nucleus.ome_fake_B.png,0.5590,0.1363,0.0914,147.0748
image_2190_Nucleus.ome.tiff,image_2190_Nucleus.ome_fake_B.png,0.6778,0.0570,0.0696,130.0285
image_214_Nucleus.ome.tiff,image_214_Nucleus.ome_fake_B.png,0.5389,0.3309,0.1301,398.8743
image_2000_Nucleus.ome.tiff,image_2000_Nucleus.ome_fake_B.png,0.6818,0.3945,0.0605,115.9305
image_1015_Nucleus.ome.tiff,image_1015_Nucleus.ome_fake_B.png,0.7500,0.0691,0.0761,68.4558
image_484_Nucleus.ome.tiff,image_484_Nucleus.ome_fake_B.png,0.6360,0.4403,0.0597,63.9941
image_223_Nucleus.ome.tiff,image_223_Nucleus.ome_fake_B.png,0.6157,0.5396,0.0861,282.5727
image_395_Nucleus.ome.tiff,image_395_Nucleus.ome_fake_B.png,0.4548,0.0817,0.1126,183.4934
image_563_Nucleus.ome.tiff,image_563_Nucleus.ome_fake_B.png,0.7898,0.4288,0.0576,58.0168
image_648_Nucleus.ome.tiff,image_648_Nucleus.ome_fake_B.png,0.8096,0.7367,0.0558,54.2803
image_2257_Nucleus.ome.tiff,image_2257_Nucleus.ome_fake_B.png,0.6348,0.4043,0.0734,129.6311
image_1520_Nucleus.ome.tiff,image_1520_Nucleus.ome_fake_B.png,0.8040,0.7318,0.0287,32.5079
image_824_Nucleus.ome.tiff,image_824_Nucleus.ome_fake_B.png,0.0952,0.0113,0.1352,102.7269
image_1794_Nucleus.ome.tiff,image_1794_Nucleus.ome_fake_B.png,0.5950,0.2124,0.0858,141.6165
image_1118_Nucleus.ome.tiff,image_1118_Nucleus.ome_fake_B.png,0.7027,0.2556,0.0590,66.8449
image_2263_Nucleus.ome.tiff,image_2263_Nucleus.ome_fake_B.png,0.5775,0.3320,0.0750,124.4579
image_1346_Nucleus.ome.tiff,image_1346_Nucleus.ome_fake_B.png,0.8552,0.6949,0.0342,38.0763
image_1039_Nucleus.ome.tiff,image_1039_Nucleus.ome_fake_B.png,0.1066,0.1835,0.1506,84.8368
image_618_Nucleus.ome.tiff,image_618_Nucleus.ome_fake_B.png,0.6949,0.1423,0.0858,76.3764
image_1207_Nucleus.ome.tiff,image_1207_Nucleus.ome_fake_B.png,0.0277,0.0866,0.2855,158.3683
image_264_Nucleus.ome.tiff,image_264_Nucleus.ome_fake_B.png,0.6612,0.5274,0.0864,177.6663
image_701_Nucleus.ome.tiff,image_701_Nucleus.ome_fake_B.png,0.6258,0.0561,0.0905,83.8233
image_342_Nucleus.ome.tiff,image_342_Nucleus.ome_fake_B.png,0.6174,0.3636,0.0356,112.3263
